gene_id,Gene,chr,start,end,strand
ENSG00000170502.15,NUDT9,chr4,87422572,87459455,+
ENSG00000162692.14,VCAM1,chr1,100719683,100739045,+
ENSG00000116748.23,AMPD1,chr1,114673089,114695620,-
ENSG00000143416.23,SELENBP1,chr1,151364156,151372716,-
ENSG00000188921.16,HACD4,chr9,20993513,21031652,-
ENSG00000177943.16,MAMDC4,chr9,136850942,136860802,+
ENSG00000180155.22,LYNX1,chr8,142771196,142777889,-
ENSG00000158008.12,EXTL1,chr1,26019883,26036464,+
ENSG00000104231.13,ZFAND1,chr8,81701179,81732903,-
ENSG00000137161.20,CNPY3,chr6,42928974,42940217,+
ENSG00000256453.2,DND1,chr5,140670793,140673576,-
ENSG00000156521.16,TYSND1,chr10,70137977,70146720,-
ENSG00000023902.15,PLEKHO1,chr1,150149182,150164720,+
ENSG00000205884.2,DEFB136,chr8,11973936,11974599,-
ENSG00000156469.11,MTERF3,chr8,96238161,96261626,-
ENSG00000132703.5,APCS,chr1,159587817,159602430,+
ENSG00000096088.18,PGC,chr6,41736702,41754109,-
ENSG00000265808.6,SEC22B,chr1,120150897,120176533,-
ENSG00000230601.8,TEX48,chr9,114666433,114682192,-
ENSG00000172940.13,SLC22A13,chr3,38265811,38278757,+
ENSG00000213214.8,ARHGEF35,chr7,144182887,144195879,-
ENSG00000198758.13,EPS8L3,chr1,109750077,109764062,-
ENSG00000164045.14,CDC25A,chr3,48157145,48188428,-
ENSG00000146926.13,ASB10,chr7,151175683,151187832,-
ENSG00000154781.18,CCDC174,chr3,14651745,14674940,+
ENSG00000116288.15,PARK7,chr1,7952653,7985991,+
ENSG00000198203.12,SULT1C2,chr2,108288638,108310568,+
ENSG00000150551.13,LYPD1,chr2,132640802,132671579,-
ENSG00000121577.16,POPDC2,chr3,119636456,119665324,-
ENSG00000178750.5,STX19,chr3,94012042,94028658,-
ENSG00000007866.23,TEAD3,chr6,35473596,35497868,-
ENSG00000242252.3,BGLAP,chr1,156242153,156243317,+
ENSG00000143067.6,ZNF697,chr1,119619376,119648454,-
ENSG00000175449.17,RFESD,chr5,95646717,95684773,+
ENSG00000158887.22,MPZ,chr1,161304734,161309974,-
ENSG00000144410.6,CPO,chr2,206939515,206971064,+
ENSG00000160678.14,S100A1,chr1,153608922,153632044,+
ENSG00000249156.4,TAF11L12,chr5,17610391,17612111,+
ENSG00000115459.20,ELMOD3,chr2,85354393,85391752,+
ENSG00000180872.8,DEFB112,chr6,50042098,50049936,-
ENSG00000164167.15,LSM6,chr4,146175684,146207942,+
ENSG00000180113.17,TDRD6,chr6,46687874,46704319,+
ENSG00000174606.16,ANGEL2,chr1,212991131,213015877,-
ENSG00000124784.11,RIOK1,chr6,7389461,7418037,+
ENSG00000261793.1,ENSG00000261793,chr9,137168853,137171984,-
ENSG00000061492.12,WNT8A,chr5,138083989,138092365,+
ENSG00000105792.21,CFAP69,chr7,90245160,90311063,+
ENSG00000163295.5,ALPI,chr2,232456124,232460753,+
ENSG00000071677.2,PRLH,chr2,237559554,237567288,+
ENSG00000120215.11,MLANA,chr9,5890872,5910606,+
ENSG00000203747.15,FCGR3A,chr1,161541737,161550968,-
ENSG00000137965.13,IFI44,chr1,78647077,78664412,+
ENSG00000143622.14,RIT1,chr1,155897807,155911408,-
ENSG00000163508.14,EOMES,chr3,27715948,27722711,-
ENSG00000276410.5,H2BC3,chr6,26042770,26043713,-
ENSG00000053371.15,AKR7A2,chr1,19291522,19312149,-
ENSG00000145868.19,FBXO38,chr5,148383825,148442850,+
ENSG00000218823.2,PAPOLB,chr7,4857737,4862030,-
ENSG00000163347.7,CLDN1,chr3,190305705,190322977,-
ENSG00000071539.16,TRIP13,chr5,892848,919357,+
ENSG00000178028.16,DMAP1,chr1,44213426,44230038,+
ENSG00000120963.14,ZNF706,chr8,101171213,101207085,-
ENSG00000144161.16,ZC3H8,chr2,112211528,112255151,-
ENSG00000112237.15,CCNC,chr6,99530629,99568825,-
ENSG00000116285.15,ERRFI1,chr1,8003195,8026318,-
ENSG00000027697.18,IFNGR1,chr6,137197482,137219449,-
ENSG00000188807.15,TMEM201,chr1,9588717,9614879,+
ENSG00000168958.23,MFF,chr2,227325150,227361188,+
ENSG00000115956.11,PLEK,chr2,68365074,68397453,+
ENSG00000173660.14,UQCRH,chr1,46300899,46334910,+
ENSG00000165076.14,PRSS37,chr7,141836299,141841487,-
ENSG00000188199.11,NUTM2B,chr10,79703226,79714681,+
ENSG00000137338.8,PGBD1,chr6,28281487,28303691,+
ENSG00000235106.13,BRD3OS,chr9,134025428,134034666,+
ENSG00000013561.20,RNF14,chr5,141958304,142003016,+
ENSG00000164334.17,FAM170A,chr5,119629557,119635822,+
ENSG00000106328.11,FSCN3,chr7,127591408,127603507,+
ENSG00000229453.5,SPINK8,chr3,48306839,48333661,-
ENSG00000258227.9,CLEC5A,chr7,141927356,141947007,-
ENSG00000114854.9,TNNC1,chr3,52451081,52454071,-
ENSG00000204525.20,HLA-C,chr6,31268745,31272171,-
ENSG00000069275.15,NUCKS1,chr1,205710542,205750270,-
ENSG00000164096.15,ARLN,chr4,119296418,119304445,-
ENSG00000097046.15,CDC7,chr1,91500534,91527943,+
ENSG00000096080.14,MRPS18A,chr6,43669977,43687954,-
ENSG00000159763.5,PIP,chr7,143132076,143139746,+
ENSG00000177291.4,GJD4,chr10,35605340,35608935,+
ENSG00000162951.13,LRRTM1,chr2,80288350,80304757,-
ENSG00000180098.11,TRNAU1AP,chr1,28552990,28578549,+
ENSG00000124532.17,MRS2,chr6,24402795,24431065,+
ENSG00000157214.16,STEAP2,chr7,90167589,90243408,+
ENSG00000174876.19,AMY1B,chr1,103687414,103701064,-
ENSG00000023572.11,GLRX2,chr1,193078365,193106114,-
ENSG00000156150.10,ALX3,chr1,110059869,110070677,-
ENSG00000170271.13,FAXDC2,chr5,154818485,154859252,-
ENSG00000134028.16,ADAMDEC1,chr8,24384284,24406013,+
ENSG00000130024.17,PHF10,chr6,169703901,169725566,-
ENSG00000262543.2,SMIM28,chr6,138377904,138383486,+
ENSG00000161202.22,DVL3,chr3,184155158,184173616,+
ENSG00000196503.7,ARL9,chr4,56505208,56524959,+
ENSG00000182747.6,SLC35D3,chr6,136921922,136925660,+
ENSG00000187987.12,ZSCAN23,chr6,28421576,28443502,-
ENSG00000010165.22,METTL13,chr1,171781419,171814023,+
ENSG00000158373.11,H2BC5,chr6,26158121,26171349,+
ENSG00000183508.7,TENT5C,chr1,117605925,117628389,+
ENSG00000168765.21,GSTM4,chr1,109656068,109665800,+
ENSG00000203784.3,LELP1,chr1,153203429,153205120,+
ENSG00000258083.2,OR9A4,chr7,141916398,141920625,+
ENSG00000196152.11,ZNF79,chr9,127424373,127449728,+
ENSG00000137462.12,TLR2,chr4,153684049,153708537,+
ENSG00000116663.13,FBXO6,chr1,11664140,11674354,+
ENSG00000176055.11,MBLAC2,chr5,90457959,90474786,-
ENSG00000143537.16,ADAM15,chr1,155050565,155062780,+
ENSG00000198939.10,ZFP2,chr5,178895888,178933415,+
ENSG00000114120.16,SLC25A36,chr3,140941796,140980995,+
ENSG00000197430.13,OPALIN,chr10,96343215,96359365,-
ENSG00000131238.20,PPT1,chr1,40072709,40097267,-
ENSG00000153714.7,LURAP1L,chr9,12775004,12823060,+
ENSG00000152760.12,DYNLT5,chr1,66751740,66779051,+
ENSG00000144063.6,MALL,chr2,110083869,110116075,-
ENSG00000289653.1,ENSG00000289653,chr8,102858045,102863860,-
ENSG00000177000.15,MTHFR,chr1,11785722,11806455,-
ENSG00000293542.1,DUSP13B,chr10,75094431,75109206,-
ENSG00000124374.11,PAIP2B,chr2,71181701,71227112,-
ENSG00000134308.16,YWHAQ,chr2,9583333,9639472,-
ENSG00000168758.13,SEMA4C,chr2,96859717,96873840,-
ENSG00000163743.16,RCHY1,chr4,75479032,75514764,-
ENSG00000135596.20,MICAL1,chr6,109444061,109465968,-
ENSG00000146425.13,DYNLT1,chr6,158612720,158644771,-
ENSG00000118508.7,RAB32,chr6,146543754,146554964,+
ENSG00000127377.11,CRYGN,chr7,151428292,151440813,-
ENSG00000156171.17,DRAM2,chr1,111114205,111140225,-
ENSG00000072401.17,UBE2D1,chr10,58334973,58371520,+
ENSG00000283149.1,ENSG00000283149,chr3,186581994,186597103,+
ENSG00000106537.10,TSPAN13,chr7,16753726,16784652,+
ENSG00000136682.18,ZNG1B,chr2,113437690,113496204,+
ENSG00000136936.13,XPA,chr9,97653138,97697408,-
ENSG00000136261.18,BZW2,chr7,16644652,16706771,+
ENSG00000143184.6,XCL1,chr1,168576595,168582069,+
ENSG00000178809.13,TRIM73,chr7,75395062,75410996,+
ENSG00000164442.13,CITED2,chr6,139370965,139375909,-
ENSG00000234511.13,C5orf58,chr5,170228880,170252575,+
ENSG00000254706.3,ENSG00000254706,chr1,162365406,162383531,+
ENSG00000118526.9,TCF21,chr6,133889105,133896857,+
ENSG00000165066.13,NKX6-3,chr8,41645176,41650817,-
ENSG00000128683.16,GAD1,chr2,170813212,170861151,+
ENSG00000161904.15,LEMD2,chr6,33771201,33789173,-
ENSG00000197150.15,ABCB8,chr7,151028421,151047782,+
ENSG00000122642.13,FKBP9,chr7,32957403,33006931,+
ENSG00000166295.11,ANAPC16,chr10,72215650,72235860,+
ENSG00000124588.24,NQO2,chr6,2987986,3022745,+
ENSG00000077232.21,DNAJC10,chr2,182715606,182794464,+
ENSG00000148399.15,DPH7,chr9,137554435,137578936,-
ENSG00000181873.15,IBA57,chr1,228165776,228182257,+
ENSG00000133561.17,GIMAP6,chr7,150625374,150632651,-
ENSG00000171617.18,ENC1,chr5,74627405,74641424,-
ENSG00000051620.13,HEBP2,chr6,138403530,138422197,+
ENSG00000115421.15,PAPOLG,chr2,60756231,60802086,+
ENSG00000163126.17,ANKRD23,chr2,96821810,96857934,-
ENSG00000163394.6,CCKAR,chr4,26481395,26490484,-
ENSG00000184203.10,PPP1R2,chr3,195514415,195543386,-
ENSG00000186470.16,BTN3A2,chr6,26365158,26382797,+
ENSG00000143337.20,TOR1AIP1,chr1,179882041,179921442,+
ENSG00000116218.15,NPHS2,chr1,179550493,179575954,-
ENSG00000119865.11,CNRIP1,chr2,68284170,68320051,-
ENSG00000265203.2,RBP3,chr10,47348362,47357881,+
ENSG00000068912.17,ERLEC1,chr2,53787008,53834567,+
ENSG00000213672.10,NCKIPSD,chr3,48662985,48686364,-
ENSG00000169418.12,NPR1,chr1,153677964,153694110,+
ENSG00000115053.19,NCL,chr2,231453530,231483641,-
ENSG00000198914.5,POU3F3,chr2,104853286,104858574,+
ENSG00000163659.15,TIPARP,chr3,156673234,156706770,+
ENSG00000009724.20,MASP2,chr1,11022008,11047273,-
ENSG00000120875.10,DUSP4,chr8,29333063,29350728,-
ENSG00000124356.19,STAMBP,chr2,73828915,73873670,+
ENSG00000034693.17,PEX3,chr6,143450777,143492183,+
ENSG00000163541.14,SUCLG1,chr2,84423525,84460045,-
ENSG00000186092.7,OR4F5,chr1,65418,71585,+
ENSG00000137364.7,TPMT,chr6,18128310,18155348,-
ENSG00000162482.7,AKR7A3,chr1,19281055,19288823,-
ENSG00000117305.17,HMGCL,chr1,23801876,23838620,-
ENSG00000197919.6,IFNA1,chr9,21440438,21441316,+
ENSG00000124731.15,TREM1,chr6,41267098,41286703,-
ENSG00000112041.14,TULP1,chr6,35497873,35512941,-
ENSG00000250571.9,GLI4,chr8,143263192,143276937,+
ENSG00000138078.18,PREPL,chr2,44316184,44361862,-
ENSG00000164919.13,COX6C,chr8,99870614,99893762,-
ENSG00000229937.9,PRPS1L1,chr7,18026769,18027846,-
ENSG00000272602.7,ZNF595,chr4,53282,106453,+
ENSG00000117592.11,PRDX6,chr1,173476813,173494013,+
ENSG00000214160.12,ALG3,chr3,184242300,184249571,-
ENSG00000214097.7,SMCO1,chr3,196506876,196515368,-
ENSG00000146085.10,MMUT,chr6,49430359,49463321,-
ENSG00000187492.10,CDHR4,chr3,49790731,49799879,-
ENSG00000169085.15,VXN,chr8,66492325,66518524,+
ENSG00000136826.17,KLF4,chr9,107484453,107490482,-
ENSG00000131381.15,RBSN,chr3,15068564,15099163,-
ENSG00000159164.12,SV2A,chr1,149903317,149918572,-
ENSG00000119138.6,KLF9,chr9,70384585,70414657,-
ENSG00000145107.17,TM4SF19,chr3,196319341,196338604,-
ENSG00000138794.11,CASP6,chr4,109685836,109703583,-
ENSG00000215695.2,RSC1A1,chr1,15659712,15662033,+
ENSG00000035687.11,ADSS2,chr1,244407273,244452102,-
ENSG00000162408.13,NOL9,chr1,6521346,6554536,-
ENSG00000169989.5,TIGD4,chr4,152767909,152779778,-
ENSG00000155729.15,KCTD18,chr2,200488952,200519784,-
ENSG00000147571.7,CRH,chr8,66175906,66178632,-
ENSG00000127081.17,ZNF484,chr9,92843170,92878050,-
ENSG00000145192.15,AHSG,chr3,186612775,186627803,+
ENSG00000122512.19,PMS2,chr7,5970924,6009130,-
ENSG00000112333.14,NR2E1,chr6,108166016,108188805,+
ENSG00000055332.21,EIF2AK2,chr2,37099209,37157688,-
ENSG00000153989.10,NUS1,chr6,117675468,117710727,+
ENSG00000158525.16,CPA5,chr7,130344815,130368730,+
ENSG00000137441.10,FGFBP2,chr4,15960244,15969309,-
ENSG00000197454.2,OR2L5,chr1,248013659,248024276,+
ENSG00000164163.13,ABCE1,chr4,145098247,145131334,+
ENSG00000142920.20,AZIN2,chr1,33081103,33123492,+
ENSG00000155229.23,MMS19,chr10,97458082,97499500,-
ENSG00000158109.17,TPRG1L,chr1,3624978,3630131,+
ENSG00000003400.18,CASP10,chr2,201182692,201229428,+
ENSG00000145757.17,SPATA9,chr5,95652180,95698711,-
ENSG00000196793.16,ZNF239,chr10,43552196,43574623,-
ENSG00000167034.11,NKX3-1,chr8,23678696,23682953,-
ENSG00000243725.9,TTC4,chr1,54715817,54743465,+
ENSG00000162928.11,PEX13,chr2,61017057,61062516,+
ENSG00000179403.14,VWA1,chr1,1434860,1446012,+
ENSG00000138061.15,CYP1B1,chr2,38066972,38109902,-
ENSG00000152705.8,CATSPER3,chr5,134967906,135011696,+
ENSG00000251201.8,TMED7-TICAM2,chr5,115578641,115626161,-
ENSG00000169876.14,MUC17,chr7,101020071,101058859,+
ENSG00000136938.11,ANP32B,chr9,97983125,98017079,+
ENSG00000143157.14,POGK,chr1,166839313,166863955,+
ENSG00000184898.8,RBM43,chr2,151247939,151261870,-
ENSG00000084623.14,EIF3I,chr1,32221076,32245397,+
ENSG00000135547.10,HEY2,chr6,125747663,125763049,+
ENSG00000211445.14,GPX3,chr5,151020584,151030769,+
ENSG00000277443.5,MARCKS,chr6,113857333,113864997,+
ENSG00000170178.7,HOXD12,chr2,176099794,176102489,+
ENSG00000132357.16,CARD6,chr5,40841174,40860175,+
ENSG00000173452.17,TMEM196,chr7,19719314,19773633,-
ENSG00000198298.15,ZNF485,chr10,43606412,43621706,+
ENSG00000206531.13,CD200R1L,chr3,112815708,112846864,-
ENSG00000143162.11,CREG1,chr1,167527806,167553822,-
ENSG00000293560.3,MYH16,chr7,99272838,99311132,+
ENSG00000168779.21,SHOX2,chr3,158095904,158106420,-
ENSG00000167110.21,GOLGA2,chr9,128255828,128276036,-
ENSG00000197769.8,MAP1LC3C,chr1,241995187,242001584,-
ENSG00000162972.12,MAIP1,chr2,199955316,200008540,+
ENSG00000293543.2,DUSP13A,chr10,75094426,75109251,-
ENSG00000169495.6,HTRA4,chr8,38974143,38988663,+
ENSG00000130349.12,MTRES1,chr6,107028166,107051594,+
ENSG00000164520.13,RAET1E,chr6,149882981,149898118,-
ENSG00000203740.6,NTMT2,chr1,170145954,170168901,+
ENSG00000137463.7,MGARP,chr4,139266163,139280497,-
ENSG00000138050.17,THUMPD2,chr2,39733422,39779288,-
ENSG00000177683.15,THAP5,chr7,108541197,108569750,-
ENSG00000242110.11,AMACR,chr5,33986164,34010219,-
ENSG00000146828.20,SLC12A9,chr7,100826819,100867017,+
ENSG00000163914.6,RHO,chr3,129528636,129535344,+
ENSG00000148288.15,GBGT1,chr9,133151019,133164245,-
ENSG00000117151.15,CTBS,chr1,84541987,84574484,-
ENSG00000143217.11,NECTIN4,chr1,161070987,161090045,-
ENSG00000273957.2,ENSG00000273957,chr5,100388974,100392895,+
ENSG00000180104.18,EXOC3,chr5,442521,471939,+
ENSG00000137218.12,FRS3,chr6,41769317,41787570,-
ENSG00000173726.13,TOMM20,chr1,235109336,235128962,-
ENSG00000162545.8,CAMK2N1,chr1,20482390,20486270,-
ENSG00000181915.6,ADO,chr10,62804719,62808479,+
ENSG00000164323.17,CFAP97,chr4,185158960,185210815,-
ENSG00000116918.17,TSNAX,chr1,231528540,231566524,+
ENSG00000128710.7,HOXD10,chr2,176108789,176119937,+
ENSG00000250254.2,PTTG2,chr4,37960397,37961128,+
ENSG00000059728.13,MXD1,chr2,69897687,69942945,+
ENSG00000122176.14,FMOD,chr1,203340440,203351758,-
ENSG00000183813.8,CCR4,chr3,32951643,32957120,+
ENSG00000120708.18,TGFBI,chr5,136028853,136103902,+
ENSG00000055732.15,MCOLN3,chr1,85018081,85048887,-
ENSG00000127463.18,EMC1,chr1,19215659,19251552,-
ENSG00000132463.17,GRSF1,chr4,70815782,70839957,-
ENSG00000104613.14,INTS10,chr8,19817146,19857714,+
ENSG00000169019.13,COMMD8,chr4,47441585,47463730,-
ENSG00000028137.21,TNFRSF1B,chr1,12166969,12209228,+
ENSG00000183726.13,TMEM50A,chr1,25337914,25362362,+
ENSG00000215712.13,TMEM242,chr6,157285349,157324256,-
ENSG00000129048.9,ACKR4,chr3,132597249,132618967,+
ENSG00000123485.13,HJURP,chr2,233833415,233854672,-
ENSG00000264668.2,ENSG00000264668,chr8,143247109,143276403,+
ENSG00000133226.21,SRRM1,chr1,24631715,24673281,+
ENSG00000171522.8,PTGER4,chr5,40679440,40693753,+
ENSG00000133665.15,DYDC2,chr10,80344729,80369191,+
ENSG00000251503.8,CENPS-CORT,chr1,10430101,10452153,+
ENSG00000163154.8,TNFAIP8L2,chr1,151156620,151160255,+
ENSG00000135930.17,EIF4E2,chr2,232550632,232585201,+
ENSG00000114353.19,GNAI2,chr3,50226291,50259362,+
ENSG00000188306.7,LRRIQ4,chr3,169812869,169837773,+
