gene_id,Gene,chr,tss
ENSG00000158406.6,H4C8,chr6,26285637
ENSG00000077549.21,CAPZB,chr1,19485649
ENSG00000288208.1,ENSG00000288208,chr1,45491154
ENSG00000153029.18,MR1,chr1,181033373
ENSG00000145632.17,PLK2,chr5,58460138
ENSG00000144908.16,ALDH1L1,chr3,126197993
ENSG00000161217.14,PCYT1A,chr3,196287956
ENSG00000157869.18,RAB28,chr4,13484364
ENSG00000196150.16,ZNF250,chr8,144902216
ENSG00000288602.1,C8orf44-SGK3,chr8,66667595
ENSG00000148339.15,SLC25A25,chr9,128068168
ENSG00000138182.17,KIF20B,chr10,89701580
ENSG00000153561.15,RMND5A,chr2,86720052
ENSG00000048828.20,FAM120A,chr9,93451647
ENSG00000135775.16,COG2,chr1,230642439
ENSG00000119421.9,NDUFA8,chr9,122159816
ENSG00000213927.4,CCL27,chr9,34664047
ENSG00000130939.22,UBE4B,chr1,10032831
ENSG00000023228.17,NDUFS1,chr2,206159523
ENSG00000197530.15,MIB2,chr1,1615432
ENSG00000115109.16,EPB41L5,chr2,120012915
ENSG00000143545.12,RAB13,chr1,153986381
ENSG00000064703.15,DDX20,chr1,111754831
ENSG00000143033.20,MTF2,chr1,93079234
ENSG00000164933.13,SLC25A32,chr8,103415188
ENSG00000221869.6,CEBPD,chr8,47738163
ENSG00000113722.19,CDX1,chr5,150166771
ENSG00000172197.13,MBOAT1,chr6,20212779
ENSG00000178038.19,ALS2CL,chr3,46694070
ENSG00000155438.14,NIFK,chr2,121737119
ENSG00000272772.2,ENSG00000272772,chr5,134225860
ENSG00000106244.15,PDAP1,chr7,99408830
ENSG00000164056.13,SPRY1,chr4,123396753
ENSG00000266094.10,RASSF5,chr1,206507520
ENSG00000124713.8,GNMT,chr6,42960267
ENSG00000112715.26,VEGFA,chr6,43770183
ENSG00000182866.20,LCK,chr1,32251243
ENSG00000120708.18,TGFBI,chr5,136028853
ENSG00000163257.14,DCAF16,chr4,17810757
ENSG00000242252.3,BGLAP,chr1,156242153
ENSG00000163818.22,LZTFL1,chr3,45916041
ENSG00000162460.9,TMEM82,chr1,15742487
ENSG00000163900.13,TMEM41A,chr3,185499095
ENSG00000118495.23,PLAGL1,chr6,144064713
ENSG00000162517.15,PEF1,chr1,31644909
ENSG00000170802.19,FOXN2,chr2,48314330
ENSG00000162630.8,B3GALT2,chr1,193186626
ENSG00000135175.6,OCM2,chr7,97991168
ENSG00000007944.17,MYLIP,chr6,16129062
ENSG00000120242.4,IFNA8,chr9,21409116
ENSG00000071127.20,WDR1,chr4,10116987
ENSG00000174928.18,C3orf33,chr3,155806287
ENSG00000013561.20,RNF14,chr5,141958304
ENSG00000107890.19,ANKRD26,chr10,27100519
ENSG00000121851.15,POLR3GL,chr1,145957025
ENSG00000120437.11,ACAT2,chr6,159761444
ENSG00000106927.14,AMBP,chr9,114080969
ENSG00000198818.12,SFT2D1,chr6,166342609
ENSG00000106245.13,BUD31,chr7,99408609
ENSG00000133872.16,SARAF,chr8,30083330
ENSG00000078018.24,MAP2,chr2,209423987
ENSG00000270106.6,TSNAX-DISC1,chr1,231528652
ENSG00000123453.21,SARDH,chr9,133739975
ENSG00000162396.8,PARS2,chr1,54764548
ENSG00000119801.16,YPEL5,chr2,30146554
ENSG00000168487.21,BMP1,chr8,22164898
ENSG00000205302.9,SNX2,chr5,122774979
ENSG00000143190.25,POU2F1,chr1,167220854
ENSG00000172239.16,PAIP1,chr5,43557757
ENSG00000117385.18,P3H1,chr1,42767083
ENSG00000003989.20,SLC7A2,chr8,17496974
ENSG00000204149.17,AGAP6,chr10,49982189
ENSG00000164105.6,SAP30,chr4,173369968
ENSG00000142784.18,WDTC1,chr1,27233775
ENSG00000104375.19,STK3,chr8,98942826
ENSG00000064933.21,PMS1,chr2,189784061
ENSG00000172061.9,LRRC15,chr3,194369742
ENSG00000168936.14,TMEM129,chr4,1721366
ENSG00000104221.15,BRF2,chr8,37849910
ENSG00000157111.15,TMEM171,chr5,73120546
ENSG00000071243.18,ING3,chr7,120950717
ENSG00000129595.15,EPB41L4A,chr5,112419312
ENSG00000066056.17,TIE1,chr1,43300957
ENSG00000075886.12,TUBA3D,chr2,131476117
ENSG00000136697.13,IL1F10,chr2,113067969
ENSG00000152503.12,TRIM36,chr5,115180545
ENSG00000116688.20,MFN2,chr1,11980180
ENSG00000138134.14,STAMBPL1,chr10,88879362
ENSG00000183775.12,KCTD16,chr5,144170843
ENSG00000095787.28,WAC,chr10,28532492
ENSG00000115204.17,MPV17,chr2,27325679
ENSG00000164399.5,IL3,chr5,132060654
ENSG00000116539.15,ASH1L,chr1,155563161
ENSG00000107281.12,NPDC1,chr9,137046699
ENSG00000010327.12,STAB1,chr3,52495330
ENSG00000143756.13,FBXO28,chr1,224114085
ENSG00000205111.12,CDKL4,chr2,39243982
ENSG00000127947.18,PTPN12,chr7,77537064
ENSG00000178988.13,MRFAP1L1,chr4,6709922
ENSG00000135577.5,NMBR,chr6,142147121
ENSG00000145391.17,SETD7,chr4,139606698
ENSG00000158402.23,CDC25C,chr5,138338354
ENSG00000185056.11,C5orf47,chr5,173973778
ENSG00000115464.16,USP34,chr2,61471104
ENSG00000151725.14,CENPU,chr4,184734129
ENSG00000156802.15,ATAD2,chr8,123416349
ENSG00000090989.20,EXOC1,chr4,55853627
ENSG00000163131.14,CTSS,chr1,150765956
ENSG00000107742.16,SPOCK2,chr10,72089031
ENSG00000163449.13,TMEM169,chr2,216081865
ENSG00000251201.8,TMED7-TICAM2,chr5,115626160
ENSG00000146833.18,TRIM4,chr7,99919603
ENSG00000090432.9,MUL1,chr1,20508162
ENSG00000132434.12,LANCL2,chr7,55365281
ENSG00000129292.23,PHF20L1,chr8,132775310
ENSG00000186472.22,PCLO,chr7,83162929
ENSG00000177409.14,SAMD9L,chr7,93148409
ENSG00000158246.9,TENT5B,chr1,27012883
ENSG00000135341.21,MAP3K7,chr6,90587232
ENSG00000288637.1,ENSG00000288637,chr4,153152434
ENSG00000172164.16,SNTB1,chr8,120813272
ENSG00000008282.12,SYPL1,chr7,106112617
ENSG00000184434.10,LRRC19,chr9,27005708
ENSG00000162456.10,KNCN,chr1,46551646
ENSG00000189433.9,GJB4,chr1,34759739
ENSG00000293565.1,ENSG00000293565,chr1,23094375
ENSG00000076242.20,MLH1,chr3,36992833
ENSG00000020633.20,RUNX3,chr1,24965120
ENSG00000137055.17,PLAA,chr9,26947494
ENSG00000106780.11,MEGF9,chr9,120714472
ENSG00000240764.5,PCDHGC5,chr5,141489066
ENSG00000187616.6,MYMK,chr9,133528611
ENSG00000160838.16,LRRC71,chr1,156920630
ENSG00000105856.16,HBP1,chr7,107168960
ENSG00000122591.15,HYCC1,chr7,23014147
ENSG00000010803.20,SCMH1,chr1,41242323
ENSG00000120742.13,SERP1,chr3,150603227
ENSG00000114942.17,EEF1B2,chr2,206159574
ENSG00000182923.22,CEP63,chr3,134485698
ENSG00000162949.18,CAPN13,chr2,30820541
ENSG00000174004.8,NRROS,chr3,196639675
ENSG00000285641.1,ENSG00000285641,chr1,153986245
ENSG00000174579.6,MSL2,chr3,136197240
ENSG00000134308.16,YWHAQ,chr2,9639471
ENSG00000057468.7,MSH4,chr1,75796881
ENSG00000060971.21,ACAA1,chr3,38137646
ENSG00000189350.15,TOGARAM2,chr2,28956505
ENSG00000138798.15,EGF,chr4,109912877
ENSG00000160345.15,PIERCE1,chr9,135501755
ENSG00000097096.12,SYDE2,chr1,85201750
ENSG00000154781.18,CCDC174,chr3,14651745
ENSG00000121766.18,ZCCHC17,chr1,31296941
ENSG00000276302.1,ENSG00000276302,chr6,28267120
ENSG00000169499.17,PLEKHA2,chr8,38901023
ENSG00000126709.17,IFI6,chr1,27672211
ENSG00000138801.11,PAPSS1,chr4,107720394
ENSG00000164078.17,MST1R,chr3,49906129
ENSG00000105829.14,BET1,chr7,94004382
ENSG00000188037.16,CLCN1,chr7,143316110
ENSG00000196188.14,CTSE,chr1,206023916
ENSG00000096433.13,ITPR3,chr6,33620330
ENSG00000160075.14,SSU72,chr1,1574886
ENSG00000196748.12,CLPSL2,chr6,35776534
ENSG00000138036.20,DYNC2LI1,chr2,43774010
ENSG00000138031.17,ADCY3,chr2,24920298
ENSG00000204843.15,DCTN1,chr2,74392086
ENSG00000165643.13,SOHLH1,chr9,135704497
ENSG00000153093.23,ACOXL,chr2,110732523
ENSG00000111880.18,RNGTT,chr6,88963635
ENSG00000163719.22,MTMR14,chr3,9649306
ENSG00000288550.3,ENSG00000288550,chr3,9917115
ENSG00000204923.6,FBXO48,chr2,68467316
ENSG00000124787.16,RPP40,chr6,5004062
ENSG00000158716.11,DUSP23,chr1,159780930
ENSG00000165983.17,PTER,chr10,16436939
ENSG00000116016.16,EPAS1,chr2,46293666
ENSG00000065600.15,PACC1,chr1,212414922
ENSG00000138658.19,ZGRF1,chr4,112637401
ENSG00000091527.19,CDV3,chr3,133573542
ENSG00000115594.14,IL1R1,chr2,102063932
ENSG00000179091.7,CYC1,chr8,144095038
ENSG00000049883.17,PTCD2,chr5,72320317
ENSG00000171617.18,ENC1,chr5,74641423
ENSG00000115159.19,GPD2,chr2,156435289
ENSG00000136521.15,NDUFB5,chr3,179604689
ENSG00000164180.17,TMEM161B,chr5,88269475
ENSG00000170231.18,FABP6,chr5,160187362
ENSG00000175003.17,SLC22A1,chr6,160121371
ENSG00000151092.20,NGLY1,chr3,25790038
ENSG00000164163.13,ABCE1,chr4,145098247
ENSG00000116918.17,TSNAX,chr1,231528540
ENSG00000163006.14,CCDC138,chr2,108786729
ENSG00000165424.9,ZCCHC24,chr10,79445672
ENSG00000106258.18,CYP3A5,chr7,99680042
ENSG00000117222.16,RBBP5,chr1,205122262
ENSG00000106125.16,MINDY4,chr7,30771387
ENSG00000145817.19,YIPF5,chr5,144170713
ENSG00000197321.18,SVIL,chr10,29737122
ENSG00000285053.1,ENSG00000285053,chr1,235328569
ENSG00000143921.11,ABCG8,chr2,43831941
ENSG00000184661.16,CDCA2,chr8,25459198
ENSG00000134109.12,EDEM1,chr3,5187541
ENSG00000084731.17,KIF3C,chr2,25982760
ENSG00000132676.18,DAP3,chr1,155687832
ENSG00000123612.18,ACVR1C,chr2,157628895
ENSG00000163430.15,FSTL1,chr3,120596763
ENSG00000143390.20,RFX5,chr1,151347338
ENSG00000169621.13,APLF,chr2,68467560
ENSG00000055955.19,ITIH4,chr3,52831068
ENSG00000158869.13,FCER1G,chr1,161215174
ENSG00000057757.12,PITHD1,chr1,23778364
ENSG00000197557.7,IFT70A,chr2,177618741
ENSG00000113073.17,SLC4A9,chr5,140360187
ENSG00000186103.5,ARGFX,chr3,121567948
ENSG00000145214.16,DGKQ,chr4,986894
ENSG00000138375.16,SMARCAL1,chr2,216412382
ENSG00000197062.14,ZSCAN26,chr6,28267044
ENSG00000121310.19,ECHDC2,chr1,52927211
ENSG00000163702.23,IL17RC,chr3,9917039
ENSG00000147536.13,GINS4,chr8,41529210
ENSG00000163132.8,MSX1,chr4,4859664
ENSG00000118804.10,STBD1,chr4,76306274
ENSG00000255872.3,ENSG00000255872,chr9,38068686
ENSG00000114854.9,TNNC1,chr3,52454070
ENSG00000165025.17,SYK,chr9,90801578
ENSG00000175877.5,TMEM270,chr7,73861158
ENSG00000164638.13,SLC29A4,chr7,5274368
ENSG00000136930.15,PSMB7,chr9,124415475
ENSG00000163577.10,EIF5A2,chr3,170908643
ENSG00000134086.12,VHL,chr3,10141763
ENSG00000144843.14,ADPRH,chr3,119579267
ENSG00000178796.14,RIIAD1,chr1,151710432
ENSG00000143367.19,TUFT1,chr1,151540304
ENSG00000164221.15,CCDC112,chr5,115296755
ENSG00000142875.23,PRKACB,chr1,84077948
ENSG00000148175.15,STOM,chr9,121370303
ENSG00000239605.11,STPG4,chr2,47155307
ENSG00000121957.17,GPSM2,chr1,108875349
ENSG00000116171.21,SCP2,chr1,52927254
ENSG00000310608.1,ENSG00000310608,chr7,975548
ENSG00000240230.7,COX19,chr7,975548
ENSG00000136631.18,VPS45,chr1,150067278
ENSG00000172215.8,CXCR6,chr3,45940914
ENSG00000013810.23,TACC3,chr4,1712857
ENSG00000144445.19,KANSL1L,chr2,210172181
ENSG00000157978.15,LDLRAP1,chr1,25543549
ENSG00000136522.16,MRPL47,chr3,179604662
ENSG00000205238.12,SPDYE2,chr7,102551225
ENSG00000039139.11,DNAH5,chr5,14011817
ENSG00000239789.8,MRPS17,chr7,55950704
ENSG00000117640.20,MTFR1L,chr1,25818639
ENSG00000181404.19,WASHC1,chr9,73864
ENSG00000122729.21,ACO1,chr9,32384591
ENSG00000112559.17,MDFI,chr6,41636839
ENSG00000127362.2,TAS2R3,chr7,141764096
ENSG00000128683.16,GAD1,chr2,170813212
ENSG00000121578.15,B4GALT4,chr3,119240951
ENSG00000146425.13,DYNLT1,chr6,158644770
ENSG00000164051.16,CCDC51,chr3,48440455
ENSG00000184840.14,TMED9,chr5,177592173
ENSG00000213204.8,ENSG00000213204,chr6,87408011
ENSG00000272514.8,CFAP206,chr6,87407965
ENSG00000105793.18,GTPBP10,chr7,90335222
ENSG00000185420.20,SMYD3,chr1,246507322
ENSG00000268279.4,ENSG00000268279,chr3,14135216
ENSG00000132906.20,CASP9,chr1,15526533
ENSG00000123609.13,NMI,chr2,151289920
ENSG00000162390.20,ACOT11,chr1,54542256
ENSG00000050344.11,NFE2L3,chr7,26152189
ENSG00000156521.16,TYSND1,chr10,70146719
ENSG00000163374.23,YY1AP1,chr1,155689333
ENSG00000157193.20,LRP8,chr1,53328468
ENSG00000243414.8,TICAM2,chr5,115602528
ENSG00000188428.22,BLOC1S5,chr6,8064418
ENSG00000146426.21,TIAM2,chr6,154832696
ENSG00000099282.12,TSPAN15,chr10,69451149
ENSG00000151023.18,ENKUR,chr10,25062328
ENSG00000075292.22,ZNF638,chr2,71276536
ENSG00000188523.11,CFAP77,chr9,132410042
ENSG00000160862.15,AZGP1,chr7,99976073
ENSG00000080546.16,SESN1,chr6,109095096
ENSG00000162426.18,SLC45A1,chr1,8318080
ENSG00000134470.23,IL15RA,chr10,5978186
ENSG00000170385.11,SLC30A1,chr1,211579217
ENSG00000116221.17,MRPL37,chr1,54184040
ENSG00000036257.16,CUL3,chr2,224585524
ENSG00000242616.6,GNG10,chr9,111661339
ENSG00000204147.12,ASAH2B,chr10,50739317
ENSG00000129103.21,SUMF2,chr7,56064001
ENSG00000219073.8,CELA3B,chr1,21977021
ENSG00000174453.10,VWC2L,chr2,214411053
ENSG00000187815.12,ZFP69,chr1,40477232
ENSG00000276966.3,H4C5,chr6,26204609
ENSG00000134072.13,CAMK1,chr3,9770605
ENSG00000104517.15,UBR5,chr8,102412882
ENSG00000181873.15,IBA57,chr1,228165776
ENSG00000184307.19,ZDHHC23,chr3,113947705
ENSG00000138796.20,HADH,chr4,107989682
ENSG00000136244.14,IL6,chr7,22725883
ENSG00000113575.15,PPP2CA,chr5,134226218
ENSG00000163431.16,LMOD1,chr1,201946593
ENSG00000070759.19,TESK2,chr1,45491202
ENSG00000125482.15,TTF1,chr9,132406852
ENSG00000152495.13,CAMK4,chr5,111223652
ENSG00000168497.7,CAVIN2,chr2,191847252
ENSG00000134248.16,LAMTOR5,chr1,110407962
ENSG00000197753.12,LHFPL5,chr6,35797205
ENSG00000177000.15,MTHFR,chr1,11806454
ENSG00000121211.10,MND1,chr4,153344619
ENSG00000178149.19,DALRD3,chr3,49022292
ENSG00000159166.17,LAD1,chr1,201399914
ENSG00000146410.14,MTFR2,chr6,136250570
ENSG00000124602.11,UNC5CL,chr6,41039220
ENSG00000115548.19,KDM3A,chr2,86440646
ENSG00000284341.1,ENSG00000284341,chr9,136977517
ENSG00000184465.19,WDR27,chr6,169702728
ENSG00000143862.10,ARL8A,chr1,202144754
ENSG00000062650.22,WAPL,chr10,86521842
ENSG00000112576.14,CCND3,chr6,42050356
ENSG00000145103.17,ILDR1,chr3,122022281
ENSG00000115718.20,PROC,chr2,127415932
ENSG00000228570.8,NUTM2E,chr10,79826738
ENSG00000010438.17,PRSS3,chr9,33750678
ENSG00000162368.17,CMPK1,chr1,47333779
ENSG00000090273.16,NUDC,chr1,26900237
ENSG00000176402.6,GJC3,chr7,99929619
ENSG00000124535.18,WRNIP1,chr6,2765322
ENSG00000136720.8,HS6ST1,chr2,128319092
ENSG00000164944.14,VIRMA,chr8,94553528
ENSG00000147475.19,ERLIN2,chr8,37736586
ENSG00000013297.14,CLDN11,chr3,170418863
ENSG00000259040.5,BLOC1S5-TXNDC5,chr6,8064363
ENSG00000244187.10,TMEM141,chr9,136791302
ENSG00000122140.15,MRPS2,chr9,135499969
ENSG00000272968.5,RBAK-RBAKDN,chr7,4983717
ENSG00000164494.14,PDSS2,chr6,107459581
ENSG00000173692.16,PSMD1,chr2,231056844
ENSG00000160062.17,ZBTB8A,chr1,32539133
ENSG00000164674.19,SYTL3,chr6,158644386
ENSG00000175895.7,PLEKHF2,chr8,95115641
ENSG00000285218.1,ENSG00000285218,chr3,170418867
ENSG00000143207.23,COP1,chr1,176207522
ENSG00000135253.17,KCP,chr7,128910718
ENSG00000144468.19,RHBDD1,chr2,226835580
ENSG00000164151.13,ICE1,chr5,5420663
ENSG00000120254.18,MTHFD1L,chr6,150865418
ENSG00000131788.18,PIAS3,chr1,145859835
ENSG00000158517.18,NCF1,chr7,74773974
ENSG00000187866.10,PABIR1,chr9,68780064
ENSG00000272573.8,MUSTN1,chr3,52835221
ENSG00000125618.20,PAX8,chr2,113279000
ENSG00000168772.12,CXXC4,chr4,104494900
ENSG00000134108.16,ARL8B,chr3,5122230
ENSG00000163683.14,SMIM14,chr4,39639091
ENSG00000145217.16,SLC26A1,chr4,997658
ENSG00000218739.12,CEBPZOS,chr2,37191472
ENSG00000168028.17,RPSA,chr3,39406708
ENSG00000135315.14,CEP162,chr6,84227684
ENSG00000196911.14,KPNA5,chr6,116681148
ENSG00000158560.16,DYNC1I1,chr7,95772458
ENSG00000158850.17,B4GALT3,chr1,161178651
ENSG00000116031.10,CD207,chr2,70835821
ENSG00000214357.11,NEURL1B,chr5,172641229
ENSG00000083097.16,DOP1A,chr6,83067637
ENSG00000232112.5,TMA7,chr3,48440212
ENSG00000186364.14,NUDT17,chr1,145845602
ENSG00000070614.17,NDST1,chr5,150485404
ENSG00000135766.11,EGLN1,chr1,231422748
ENSG00000196367.16,TRRAP,chr7,98877932
ENSG00000138180.18,CEP55,chr10,93496576
ENSG00000112773.18,TENT5A,chr6,81752773
ENSG00000196968.12,POFUT4,chr10,73772270
ENSG00000151224.15,MAT1A,chr10,80290149
ENSG00000288614.1,ENSG00000288614,chr6,53041384
ENSG00000148429.17,USP6NL,chr10,11611806
ENSG00000235173.8,HGH1,chr8,144137773
ENSG00000106100.13,NOD1,chr7,30478913
ENSG00000169679.17,BUB1,chr2,110678097
ENSG00000137054.18,POLR1E,chr9,37481694
ENSG00000165810.19,BTNL9,chr5,181040223
ENSG00000107362.16,ABHD17B,chr9,71911239
ENSG00000188566.17,NDOR1,chr9,137205661
ENSG00000096717.14,SIRT1,chr10,67884646
ENSG00000169071.17,ROR2,chr9,91950277
ENSG00000164073.13,MFSD8,chr4,127966033
ENSG00000221818.11,EBF2,chr8,26045419
ENSG00000183137.18,CEP57L1,chr6,109095104
ENSG00000163964.19,PIGX,chr3,196639774
ENSG00000135625.10,EGR4,chr2,73293720
ENSG00000012171.22,SEMA3B,chr3,50267506
ENSG00000145757.17,SPATA9,chr5,95698710
ENSG00000162510.6,MATN1,chr1,30723584
ENSG00000168763.18,CNNM3,chr2,96816237
ENSG00000168811.9,IL12A,chr3,159988829
ENSG00000070950.12,RAD18,chr3,8963772
ENSG00000106462.14,EZH2,chr7,148884624
ENSG00000186517.15,ARHGAP30,chr1,161069969
ENSG00000121774.20,KHDRBS1,chr1,32013686
ENSG00000122068.15,FYTTD1,chr3,197737178
ENSG00000160741.19,CRTC2,chr1,153958641
ENSG00000188229.8,TUBB4B,chr9,137241277
ENSG00000153207.18,AHCTF1,chr1,246932062
ENSG00000232125.5,DYTN,chr2,206721569
ENSG00000187003.7,ACTL7A,chr9,108862265
ENSG00000155380.15,SLC16A1,chr1,112957592
ENSG00000113851.18,CRBN,chr3,3179732
ENSG00000145293.19,ENOPH1,chr4,82430356
ENSG00000145721.14,LIX1,chr5,97142845
ENSG00000054267.24,ARID4B,chr1,235328799
ENSG00000137413.18,TAF8,chr6,42050512
ENSG00000168288.15,MMADHC,chr2,149587811
ENSG00000130695.18,CEP85,chr1,26233668
ENSG00000135862.8,LAMC1,chr1,183023198
ENSG00000171735.22,CAMTA1,chr1,6785431
ENSG00000144746.9,ARL6IP5,chr3,69084784
ENSG00000280148.1,ENSG00000280148,chr6,143857317
ENSG00000183155.7,RABIF,chr1,202889226
ENSG00000114648.14,KLHL18,chr3,47282627
ENSG00000251184.1,ENSG00000251184,chr9,128941477
ENSG00000158161.18,EYA3,chr1,28088730
ENSG00000310560.3,PAXX,chr9,136992399
ENSG00000198721.15,ECI2,chr6,4135634
ENSG00000143061.20,IGSF3,chr1,116667819
ENSG00000203724.13,C1orf53,chr1,197902448
ENSG00000168874.16,ATOH8,chr2,85751343
ENSG00000160050.18,CCDC28B,chr1,32200382
ENSG00000255587.10,RAB44,chr6,36697825
ENSG00000273045.9,C2orf15,chr2,99141234
ENSG00000154814.16,OXNAD1,chr3,16265159
ENSG00000117411.20,B4GALT2,chr1,43978942
ENSG00000205639.13,MFSD2B,chr2,24009825
ENSG00000144118.16,RALB,chr2,120240049
ENSG00000112212.13,TSPO2,chr6,41039277
ENSG00000163938.19,GNL3,chr3,52681155
ENSG00000116863.13,ADPRS,chr1,36088872
ENSG00000136770.13,DNAJC1,chr10,22003768
ENSG00000187033.9,SAMD7,chr3,169911571
ENSG00000197746.17,PSAP,chr10,71851387
ENSG00000168237.20,GLYCTK,chr3,52286944
ENSG00000148358.23,GPR107,chr9,130053425
ENSG00000143420.21,ENSA,chr1,150629632
ENSG00000145012.17,LPP,chr3,188152973
ENSG00000138757.17,G3BP2,chr4,75726300
ENSG00000163017.16,ACTG2,chr2,73892231
ENSG00000127951.9,FGL2,chr7,77199883
ENSG00000163632.15,C3orf49,chr3,63819298
ENSG00000006451.10,RALA,chr7,39623444
ENSG00000187736.16,NHEJ1,chr2,219160868
ENSG00000124831.22,LRRFIP1,chr2,237627549
ENSG00000218336.11,TENM3,chr4,182143917
ENSG00000175087.12,PDIK1L,chr1,26111140
ENSG00000116729.16,WLS,chr1,68233119
ENSG00000284686.1,ENSG00000284686,chr1,56524494
ENSG00000225556.3,C2CD4D,chr1,151840556
ENSG00000198853.14,RUSC2,chr9,35489669
ENSG00000158863.24,FHIP2B,chr8,22089138
ENSG00000158079.17,PTPDC1,chr9,94030793
ENSG00000169814.20,BTD,chr3,15601340
ENSG00000155760.3,FZD7,chr2,202033854
ENSG00000136932.18,TRMO,chr9,97922569
ENSG00000121210.18,TMEM131L,chr4,153466306
ENSG00000123836.17,PFKFB2,chr1,207034365
ENSG00000049167.18,ERCC8,chr5,60945077
ENSG00000152620.15,NADK2,chr5,36242278
ENSG00000186231.19,KLHL32,chr6,96924614
ENSG00000091140.17,DLD,chr7,107891135
ENSG00000233198.5,RNF224,chr9,137226907
ENSG00000008324.14,SS18L2,chr3,42581839
ENSG00000177888.10,ZBTB41,chr1,197201448
ENSG00000117262.21,GPR89A,chr1,145607974
ENSG00000171161.15,ZNF672,chr1,248838209
ENSG00000168653.13,NDUFS5,chr1,39026317
ENSG00000106080.12,FKBP14,chr7,30026715
ENSG00000164182.14,NDUFAF2,chr5,60945116
ENSG00000156502.16,SUPV3L1,chr10,69180233
ENSG00000136935.16,GOLGA1,chr9,124948491
ENSG00000133055.12,MYBPH,chr1,203175879
ENSG00000136802.14,LRRC8A,chr9,128882119
ENSG00000162772.20,ATF3,chr1,212565333
ENSG00000112031.18,MTRF1L,chr6,153002801
ENSG00000106327.15,TFR2,chr7,100642778
ENSG00000186480.15,INSIG1,chr7,155296730
ENSG00000113649.16,TCERG1,chr5,146447310
ENSG00000173848.21,NET1,chr10,5412542
ENSG00000154813.12,DPH3,chr3,16264997
ENSG00000162613.20,FUBP1,chr1,77979526
ENSG00000197386.15,HTT,chr4,3041362
ENSG00000128534.10,LSM8,chr7,118183975
ENSG00000137080.4,IFNA21,chr9,21166659
ENSG00000239305.9,RNF103,chr2,86623899
ENSG00000180822.14,PSMG4,chr6,3231402
ENSG00000116701.18,NCF2,chr1,183593498
ENSG00000106346.14,USP42,chr7,6104754
ENSG00000134452.22,FBH1,chr10,5890163
ENSG00000285791.1,ENSG00000285791,chr8,66432485
ENSG00000148153.16,INIP,chr9,112718148
ENSG00000146707.17,POMZP3,chr7,76627287
ENSG00000122861.18,PLAU,chr10,73909176
ENSG00000168118.14,RAB4A,chr1,229271061
ENSG00000168275.17,COA6,chr1,234373437
ENSG00000188710.3,QRFP,chr9,130896811
ENSG00000175166.19,PSMD2,chr3,184299156
ENSG00000171448.11,ZBTB26,chr9,122931564
ENSG00000081059.22,TCF7,chr5,134114644
ENSG00000168268.13,NT5DC2,chr3,52535092
ENSG00000205981.11,DNAJC19,chr3,180989842
ENSG00000060656.22,PTPRU,chr1,29236499
ENSG00000117419.18,ERI3,chr1,44355266
ENSG00000058729.13,RIOK2,chr5,97183296
ENSG00000289791.1,ENSG00000289791,chr5,34008083
ENSG00000104695.15,PPP2CB,chr8,30814313
ENSG00000144583.5,MARCHF4,chr2,216372482
ENSG00000113638.16,TTC33,chr5,40755974
ENSG00000198746.15,GPATCH3,chr1,26900477
ENSG00000137225.13,CAPN11,chr6,44158810
ENSG00000310650.1,ENSG00000310650,chr8,20255278
ENSG00000156983.19,BRPF1,chr3,9731725
ENSG00000134461.18,ANKRD16,chr10,5889993
ENSG00000185875.15,THNSL1,chr10,25016573
ENSG00000169442.10,CD52,chr1,26317906
ENSG00000163263.8,CFAP141,chr1,154206351
ENSG00000214655.12,ZSWIM8,chr10,73785548
ENSG00000225828.2,FAM229A,chr1,32364277
ENSG00000205236.6,ENSG00000205236,chr7,102642868
ENSG00000122787.17,AKR1D1,chr7,138002323
ENSG00000242110.11,AMACR,chr5,34010218
ENSG00000187713.7,TMEM203,chr9,137205647
ENSG00000096080.14,MRPS18A,chr6,43687953
ENSG00000035115.24,SH3YL1,chr2,266397
ENSG00000243696.5,ENSG00000243696,chr3,52835728
ENSG00000160097.22,FNDC5,chr1,32872481
ENSG00000214944.12,ARHGEF28,chr5,73625756
ENSG00000148688.16,RPP30,chr10,90871486
ENSG00000241962.9,ENSG00000241962,chr2,99141484
ENSG00000135083.19,CCNJL,chr5,160345395
ENSG00000134686.23,PHC2,chr1,33431094
ENSG00000126107.17,HECTD3,chr1,45011368
ENSG00000122783.19,CYREN,chr7,135171018
ENSG00000144802.12,NFKBIZ,chr3,101827990
ENSG00000164008.19,C1orf50,chr1,42767244
ENSG00000115297.11,TLX2,chr2,74513462
ENSG00000164219.11,PGGT1B,chr5,115262881
ENSG00000158806.16,NPM2,chr8,22024080
ENSG00000159388.7,BTG2,chr1,203305490
ENSG00000281039.1,ENSG00000281039,chr7,30550760
ENSG00000163320.14,CGGBP1,chr3,88149884
ENSG00000183733.6,FIGLA,chr2,70790642
ENSG00000162881.7,OXER1,chr2,42764134
ENSG00000288622.1,PDCD6-AHRR,chr5,271669
ENSG00000188784.4,PLA2G2E,chr1,19923616
ENSG00000164171.13,ITGA2,chr5,52989081
ENSG00000112394.20,SLC16A10,chr6,111087444
ENSG00000116198.16,CEP104,chr1,3857722
ENSG00000158747.17,NBL1,chr1,19596978
ENSG00000146802.15,TMEM168,chr7,112790714
ENSG00000188167.10,TMPPE,chr3,33097228
ENSG00000027869.15,SH2D2A,chr1,156817013
