seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr5	96105557	96105732	176	*	p65_0hr_peak_11396	26	.	4.24116	5.88047	2.61559	5	Intron (ENST00000502645.3/831, intron 1 of 5)	5	96079138	96079212	75	1	693168	ENST00000384846.1	26419	ENSG00000207578	MIR583	microRNA 583
chr5	96787143	96787318	176	*	p65_0hr_peak_11397	24	.	4.14806	5.5905	2.41121	148	Promoter (<=1kb)	5	96781694	96786760	5067	2	51752	ENST00000514604.5	-383	ENSG00000164307	ERAP1	endoplasmic reticulum aminopeptidase 1
chr5	97178609	97178784	176	*	p65_0hr_peak_11398	31	.	4.89076	6.80769	3.18713	53	Intron (ENST00000504578.2/101926893, intron 3 of 6)	5	97178830	97183160	4331	2	55781	ENST00000511920.1	4376	ENSG00000058729	RIOK2	RIO kinase 2
chr5	97524193	97524578	386	*	p65_0hr_peak_11399	22	.	4.07563	5.38279	2.28138	171	Intron (ENST00000668863.2/102546227, intron 1 of 2)	5	97529206	97882074	352869	1	102546227	ENST00000746243.1	-4628	ENSG00000250331	LINC01340	long intergenic non-protein coding RNA 1340
chr5	97631453	97631628	176	*	p65_0hr_peak_11400	26	.	4.30571	6.09996	2.61559	91	Intron (ENST00000668863.2/102546227, intron 1 of 2)	5	97627667	97986478	358812	1	102546227	ENST00000746242.1	3786	ENSG00000250331	LINC01340	long intergenic non-protein coding RNA 1340
chr5	97813784	97814066	283	*	p65_0hr_peak_11401	43	.	5.76238	8.46002	4.37116	169	Intron (ENST00000746241.1/102546227, intron 3 of 3)	5	97840757	97923497	82741	1	109729164	ENST00000669006.2	-26691	ENSG00000250331	LINC02234	long intergenic non-protein coding RNA 2234
chr5	98138881	98139231	351	*	p65_0hr_peak_11402	36	.	5.10029	7.44386	3.66069	141	Intron (ENST00000746472.1/105379098, intron 1 of 3)	5	97985491	98153368	167878	2	105379098	ENST00000746472.1	14137	ENSG00000248901	LINC01846	long intergenic non-protein coding RNA 1846
chr5	98550135	98550454	320	*	p65_0hr_peak_11403	31	.	4.89076	6.80769	3.18713	160	Distal Intergenic	5	98768650	98779919	11270	1	285704	ENST00000504776.5	-218196	ENSG00000174136	RGMB	repulsive guidance molecule BMP co-receptor b
chr5	99486209	99486384	176	*	p65_0hr_peak_11404	16	.	3.44457	4.60611	1.65242	126	Intron (ENST00000844081.1/102724855, intron 1 of 4)	5	99525974	99577962	51989	1	102724855	ENST00000844096.1	-39590	NA	LINC02113	long intergenic non-protein coding RNA 2113
chr5	99559806	99559981	176	*	p65_0hr_peak_11405	26	.	4.30571	6.09996	2.61559	61	Intron (ENST00000844081.1/102724855, intron 4 of 4)	5	99532629	99538723	6095	1	102724855	ENST00000844105.1	27177	NA	LINC02113	long intergenic non-protein coding RNA 2113
chr5	99692207	99692382	176	*	p65_0hr_peak_11406	26	.	4.66429	6.22211	2.69513	81	Distal Intergenic	5	99532629	99538723	6095	1	102724855	ENST00000844105.1	159578	NA	LINC02113	long intergenic non-protein coding RNA 2113
chr5	99855099	99855274	176	*	p65_0hr_peak_11407	32	.	4.93918	6.94521	3.26756	144	Distal Intergenic	5	99532629	99538723	6095	1	102724855	ENST00000844105.1	322470	NA	LINC02113	long intergenic non-protein coding RNA 2113
chr5	99860685	99860860	176	*	p65_0hr_peak_11408	37	.	5.14994	7.61279	3.72411	79	Distal Intergenic	5	99532629	99538723	6095	1	102724855	ENST00000844105.1	328056	NA	LINC02113	long intergenic non-protein coding RNA 2113
chr5	100628886	100629061	176	*	p65_0hr_peak_11409	37	.	5.15551	7.63229	3.72411	96	Distal Intergenic	5	100562052	100586729	24678	1	345757	ENST00000505792.1	66834	ENSG00000174132	FAM174A	family with sequence similarity 174 member A
chr5	100672533	100672708	176	*	p65_0hr_peak_11410	37	.	5.1611	7.65195	3.72411	73	Distal Intergenic	5	100562052	100586729	24678	1	345757	ENST00000505792.1	110481	ENSG00000174132	FAM174A	family with sequence similarity 174 member A
chr5	101112029	101112204	176	*	p65_0hr_peak_11411	23	.	4.11598	5.49678	2.33271	89	Distal Intergenic	5	100806933	100903282	96350	2	7903	ENST00000231461.10	-208747	ENSG00000113532	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4
chr5	101923586	101923890	305	*	p65_0hr_peak_11412	37	.	5.16686	7.67231	3.72411	133	Distal Intergenic	5	102233986	102296284	62299	2	353189	ENST00000310954.7	372394	ENSG00000173930	SLCO4C1	solute carrier organic anion transporter family member 4C1
chr5	102132980	102133155	176	*	p65_0hr_peak_11413	26	.	4.29626	6.06674	2.61559	76	Distal Intergenic	5	102233986	102296284	62299	2	353189	ENST00000310954.7	163129	ENSG00000173930	SLCO4C1	solute carrier organic anion transporter family member 4C1
chr5	102136658	102136833	176	*	p65_0hr_peak_11414	26	.	4.30558	6.0995	2.61559	168	Distal Intergenic	5	102233986	102296284	62299	2	353189	ENST00000310954.7	159451	ENSG00000173930	SLCO4C1	solute carrier organic anion transporter family member 4C1
chr5	102191327	102191539	213	*	p65_0hr_peak_11415	31	.	4.89076	6.80769	3.18713	143	Distal Intergenic	5	102233986	102296284	62299	2	353189	ENST00000310954.7	104745	ENSG00000173930	SLCO4C1	solute carrier organic anion transporter family member 4C1
chr5	102193573	102193867	295	*	p65_0hr_peak_11416	34	.	5.01965	7.18565	3.45976	120	Distal Intergenic	5	102233986	102296284	62299	2	353189	ENST00000310954.7	102417	ENSG00000173930	SLCO4C1	solute carrier organic anion transporter family member 4C1
chr5	102194121	102194344	224	*	p65_0hr_peak_11417	34	.	5.02494	7.20205	3.46617	111	Distal Intergenic	5	102233986	102296284	62299	2	353189	ENST00000310954.7	101940	ENSG00000173930	SLCO4C1	solute carrier organic anion transporter family member 4C1
chr5	102209102	102209277	176	*	p65_0hr_peak_11418	26	.	4.30571	6.09996	2.61559	101	Distal Intergenic	5	102233986	102296284	62299	2	353189	ENST00000310954.7	87007	ENSG00000173930	SLCO4C1	solute carrier organic anion transporter family member 4C1
chr5	102330134	102330309	176	*	p65_0hr_peak_11419	32	.	5.15479	6.96127	3.26756	42	Distal Intergenic	5	102233986	102296284	62299	2	353189	ENST00000310954.7	-33850	ENSG00000173930	SLCO4C1	solute carrier organic anion transporter family member 4C1
chr5	102674026	102674290	265	*	p65_0hr_peak_11420	24	.	4.16111	5.62948	2.43157	136	Promoter (2-3kb)	5	102606790	102671765	64976	2	285708	ENST00000662437.2	-2261	ENSG00000250682	LINC00491	long intergenic non-protein coding RNA 491
chr5	102881523	102881698	176	*	p65_0hr_peak_11421	43	.	5.76238	8.46002	4.37116	66	Intron (ENST00000510208.2/5066, intron 3 of 23)	5	102895913	102949573	53661	1	5066	ENST00000506260.1	-14215	ENSG00000145730	PAM	peptidylglycine alpha-amidating monooxygenase
chr5	103048919	103049094	176	*	p65_0hr_peak_11422	37	.	5.11673	7.4989	3.70905	140	Intron (ENST00000826594.1/ENST00000826594.1, intron 1 of 1)	5	103007569	103029192	21624	1	5066	ENST00000504456.1	41350	ENSG00000145730	PAM	peptidylglycine alpha-amidating monooxygenase
chr5	104074747	104074922	176	*	p65_0hr_peak_11423	26	.	4.29626	6.06674	2.61559	50	Intron (ENST00000721484.1/ENST00000721484.1, intron 1 of 1)	5	104079847	104082577	2731	1	107986389	ENST00000665271.1	-4925	NA	NIHCOLE	ncRNA involved in NHEJ oncogenic ligation efficiency
chr5	104078224	104078407	184	*	p65_0hr_peak_11424	43	.	5.76238	8.46002	4.37116	76	Promoter (1-2kb)	5	104079847	104082577	2731	1	107986389	ENST00000665271.1	-1440	NA	NIHCOLE	ncRNA involved in NHEJ oncogenic ligation efficiency
chr5	104447573	104447748	176	*	p65_0hr_peak_11425	36	.	5.10029	7.44386	3.66069	75	Intron (ENST00000718094.1/105379109, intron 6 of 9)	5	104736761	104739541	2781	2	105379109	ENST00000524083.1	291793	ENSG00000251574	LOC105379109	uncharacterized LOC105379109
chr5	104450605	104450780	176	*	p65_0hr_peak_11426	32	.	4.93918	6.94521	3.26756	93	Intron (ENST00000718094.1/105379109, intron 6 of 9)	5	104736761	104739541	2781	2	105379109	ENST00000524083.1	288761	ENSG00000251574	LOC105379109	uncharacterized LOC105379109
chr5	104519017	104519281	265	*	p65_0hr_peak_11427	33	.	4.99333	7.10526	3.39235	154	Intron (ENST00000718094.1/105379109, intron 6 of 9)	5	104736761	104739541	2781	2	105379109	ENST00000524083.1	220260	ENSG00000251574	LOC105379109	uncharacterized LOC105379109
chr5	104519746	104520172	427	*	p65_0hr_peak_11428	26	.	4.66429	6.22211	2.69513	157	Intron (ENST00000718094.1/105379109, intron 6 of 9)	5	104736761	104739541	2781	2	105379109	ENST00000524083.1	219369	ENSG00000251574	LOC105379109	uncharacterized LOC105379109
chr5	104520401	104520784	384	*	p65_0hr_peak_11429	50	.	6.02782	9.31054	5.04104	290	Intron (ENST00000718094.1/105379109, intron 6 of 9)	5	104736761	104739541	2781	2	105379109	ENST00000524083.1	218757	ENSG00000251574	LOC105379109	uncharacterized LOC105379109
chr5	104520944	104521221	278	*	p65_0hr_peak_11430	26	.	4.30558	6.0995	2.61559	145	Intron (ENST00000718094.1/105379109, intron 6 of 9)	5	104736761	104739541	2781	2	105379109	ENST00000524083.1	218320	ENSG00000251574	LOC105379109	uncharacterized LOC105379109
chr5	105000938	105001118	181	*	p65_0hr_peak_11431	46	.	5.88728	8.83887	4.69715	110	Intron (ENST00000503650.1/105379110, intron 1 of 2)	5	105099473	105100098	626	1	9366	ENST00000519581.1	-98355	ENSG00000232159	RAB9BP1	RAB9B, member RAS oncogene family pseudogene 1
chr5	105315586	105315812	227	*	p65_0hr_peak_11432	23	.	4.11598	5.49678	2.33271	119	Intron (ENST00000503650.1/105379110, intron 1 of 2)	5	104973287	105246364	273078	2	105379110	ENST00000522464.1	-69222	NA	LOC105379110	uncharacterized LOC105379110
chr5	105432489	105432664	176	*	p65_0hr_peak_11433	33	.	4.99333	7.10526	3.39235	39	Distal Intergenic	5	105244084	105392970	148887	2	105379110	ENST00000845003.1	-39519	NA	LOC105379110	uncharacterized LOC105379110
chr5	105518544	105518768	225	*	p65_0hr_peak_11434	37	.	5.12775	7.53629	3.72411	145	Distal Intergenic	5	105244084	105392970	148887	2	105379110	ENST00000845003.1	-125574	NA	LOC105379110	uncharacterized LOC105379110
chr5	106426503	106426678	176	*	p65_0hr_peak_11435	26	.	4.27774	6.00275	2.61559	114	Distal Intergenic	5	106815197	106980869	165673	2	102467213	ENST00000505997.2	554191	ENSG00000251027	LINC01950	long intergenic non-protein coding RNA 1950
chr5	106427618	106427793	176	*	p65_0hr_peak_11436	26	.	4.26853	5.97149	2.61559	107	Distal Intergenic	5	106815197	106980869	165673	2	102467213	ENST00000505997.2	553076	ENSG00000251027	LINC01950	long intergenic non-protein coding RNA 1950
chr5	106683226	106683401	176	*	p65_0hr_peak_11437	24	.	4.16985	5.65588	2.44991	64	Distal Intergenic	5	106815197	106980869	165673	2	102467213	ENST00000505997.2	297468	ENSG00000251027	LINC01950	long intergenic non-protein coding RNA 1950
chr5	106694995	106695414	420	*	p65_0hr_peak_11438	26	.	4.30571	6.09996	2.61559	277	Distal Intergenic	5	106815197	106980869	165673	2	102467213	ENST00000505997.2	285455	ENSG00000251027	LINC01950	long intergenic non-protein coding RNA 1950
chr5	106717336	106717523	188	*	p65_0hr_peak_11439	25	.	4.2052	5.76508	2.52133	38	Distal Intergenic	5	106815197	106980869	165673	2	102467213	ENST00000505997.2	263346	ENSG00000251027	LINC01950	long intergenic non-protein coding RNA 1950
chr5	107827087	107827394	308	*	p65_0hr_peak_11440	16	.	3.38208	4.39651	1.65242	92	Distal Intergenic	5	107778849	107780966	2118	1	124901039	ENST00000737260.1	48238	ENSG00000296200	LOC124901039	uncharacterized LOC124901039
chr5	108892229	108892519	291	*	p65_0hr_peak_11441	45	.	5.81945	8.62898	4.52063	142	Intron (ENST00000281092.9/2241, intron 9 of 19)	5	108897648	109187672	290025	1	2241	ENST00000438717.6	-5129	ENSG00000151422	FER	FER tyrosine kinase
chr5	109001950	109002134	185	*	p65_0hr_peak_11442	26	.	4.25024	5.91036	2.61559	104	Intron (ENST00000281092.9/2241, intron 13 of 19)	5	108924608	109044826	120219	1	2241	ENST00000505323.1	77342	ENSG00000151422	FER	FER tyrosine kinase
chr5	109139188	109139363	176	*	p65_0hr_peak_11443	26	.	4.28698	6.0345	2.61559	112	Intron (ENST00000281092.9/2241, intron 17 of 19)	5	109177517	109187667	10151	1	2241	ENST00000513777.1	-38154	ENSG00000151422	FER	FER tyrosine kinase
chr5	109260719	109260894	176	*	p65_0hr_peak_11444	25	.	4.20075	5.75111	2.51915	127	Intron (ENST00000512693.1/285638, intron 3 of 3)	5	109162707	109218390	55684	2	124901040	ENST00000840014.1	-42329	NA	LOC124901040	uncharacterized LOC124901040
chr5	109262845	109263020	176	*	p65_0hr_peak_11445	23	.	4.11598	5.49678	2.33271	13	Intron (ENST00000512693.1/285638, intron 3 of 3)	5	109162707	109218390	55684	2	124901040	ENST00000840014.1	-44455	NA	LOC124901040	uncharacterized LOC124901040
chr5	109678804	109678979	176	*	p65_0hr_peak_11446	32	.	4.93918	6.94521	3.26756	83	Distal Intergenic	5	109687802	109688329	528	2	124901041	ENST00000606424.1	9350	NA	MAN2A1-DT	MAN2A1 divergent transcript
chr5	110352580	110352755	176	*	p65_0hr_peak_11447	36	.	5.08396	7.39001	3.62121	115	Intron (ENST00000793266.1/ENST00000793266.1, intron 2 of 2)	5	110289233	110430101	140869	2	642987	ENST00000507188.6	77346	ENSG00000186952	TMEM232	transmembrane protein 232
chr5	111085708	111085883	176	*	p65_0hr_peak_11448	32	.	4.93918	6.94521	3.26756	59	Intron (ENST00000741219.1/ENST00000741219.1, intron 1 of 2)	5	111092321	111111552	19232	1	134430	ENST00000505303.5	-6438	ENSG00000134987	WDR36	WD repeat domain 36
chr5	111176460	111176635	176	*	p65_0hr_peak_11449	18	.	3.88691	4.89784	1.87186	125	Distal Intergenic	5	111223653	111394749	171097	1	814	ENST00000508074.5	-47018	ENSG00000152495	CAMK4	calcium/calmodulin dependent protein kinase IV
chr5	111303019	111303328	310	*	p65_0hr_peak_11450	26	.	4.29161	6.05056	2.61559	164	Intron (ENST00000508074.5/814, intron 2 of 5)	5	111357961	111473324	115364	1	814	ENST00000502916.5	-54633	ENSG00000152495	CAMK4	calcium/calmodulin dependent protein kinase IV
chr5	111303822	111303997	176	*	p65_0hr_peak_11451	23	.	4.11598	5.49678	2.33271	37	Intron (ENST00000508074.5/814, intron 2 of 5)	5	111357961	111473324	115364	1	814	ENST00000502916.5	-53964	ENSG00000152495	CAMK4	calcium/calmodulin dependent protein kinase IV
chr5	111305264	111305486	223	*	p65_0hr_peak_11452	26	.	4.25024	5.91036	2.61559	82	Intron (ENST00000508074.5/814, intron 2 of 5)	5	111357961	111473324	115364	1	814	ENST00000502916.5	-52475	ENSG00000152495	CAMK4	calcium/calmodulin dependent protein kinase IV
chr5	111305821	111305996	176	*	p65_0hr_peak_11453	42	.	5.70588	8.29893	4.26666	105	Intron (ENST00000508074.5/814, intron 2 of 5)	5	111357961	111473324	115364	1	814	ENST00000502916.5	-51965	ENSG00000152495	CAMK4	calcium/calmodulin dependent protein kinase IV
chr5	111306460	111306708	249	*	p65_0hr_peak_11454	46	.	5.88728	8.83887	4.69715	158	Intron (ENST00000508074.5/814, intron 2 of 5)	5	111357961	111473324	115364	1	814	ENST00000502916.5	-51253	ENSG00000152495	CAMK4	calcium/calmodulin dependent protein kinase IV
chr5	111328159	111328334	176	*	p65_0hr_peak_11455	16	.	3.38569	4.4081	1.65242	98	Intron (ENST00000508074.5/814, intron 2 of 5)	5	111357961	111473324	115364	1	814	ENST00000502916.5	-29627	ENSG00000152495	CAMK4	calcium/calmodulin dependent protein kinase IV
chr5	112133219	112133394	176	*	p65_0hr_peak_11456	34	.	5.02494	7.20205	3.46617	102	Distal Intergenic	5	112160526	112164818	4293	1	114915	ENST00000663232.1	-27132	NA	EPB41L4A-AS1	EPB41L4A antisense RNA 1
chr5	112362162	112362337	176	*	p65_0hr_peak_11457	23	.	4.08402	5.40614	2.30276	144	Intron (ENST00000261486.6/64097, intron 1 of 22)	5	112262553	112392784	130232	2	64097	ENST00000512395.5	30447	ENSG00000129595	EPB41L4A	erythrocyte membrane protein band 4.1 like 4A
chr5	112955612	112955787	176	*	p65_0hr_peak_11458	26	.	4.30571	6.09996	2.61559	116	Distal Intergenic	5	112971811	112974967	3157	2	105379126	ENST00000807402.1	19180	NA	LOC105379126	uncharacterized LOC105379126
chr5	113621862	113622037	176	*	p65_0hr_peak_11459	36	.	5.07854	7.37232	3.60565	43	Distal Intergenic	5	113633288	113695718	62431	1	107986441	ENST00000810862.1	-11251	NA	LOC107986441	uncharacterized LOC107986441
chr5	113821317	113821683	367	*	p65_0hr_peak_11460	26	.	4.2548	5.92547	2.61559	305	Distal Intergenic	5	113738106	113776837	38732	2	105379127	ENST00000660812.1	-44480	NA	LOC105379127	uncharacterized LOC105379127
chr5	114160540	114160851	312	*	p65_0hr_peak_11461	21	.	4.19712	5.21851	2.14695	201	Intron (ENST00000512927.2/3781, intron 3 of 4)	5	114055978	114496496	440519	1	3781	ENST00000512097.10	104562	ENSG00000080709	KCNN2	potassium calcium-activated channel subfamily N member 2
chr5	114505775	114505950	176	*	p65_0hr_peak_11462	37	.	5.15551	7.63229	3.72411	67	Intron (ENST00000514115.6/101927078, intron 3 of 6)	5	114486702	114496015	9314	1	3781	ENST00000632892.1	19073	ENSG00000080709	KCNN2	potassium calcium-activated channel subfamily N member 2
chr5	114675629	114675808	180	*	p65_0hr_peak_11463	21	.	4.0342	5.26992	2.18839	50	Distal Intergenic	5	114475339	114668410	193072	2	101927078	ENST00000514115.6	-7219	NA	LOC101927078	uncharacterized LOC101927078
chr5	114848354	114848535	182	*	p65_0hr_peak_11464	48	.	5.95034	9.04384	4.87199	109	Distal Intergenic	5	114475339	114668410	193072	2	101927078	ENST00000514115.6	-179944	NA	LOC101927078	uncharacterized LOC101927078
chr5	114880068	114880415	348	*	p65_0hr_peak_11465	26	.	4.30092	6.08305	2.61559	319	Distal Intergenic	5	114475339	114668410	193072	2	101927078	ENST00000514115.6	-211658	NA	LOC101927078	uncharacterized LOC101927078
chr5	116051827	116052070	244	*	p65_0hr_peak_11466	26	.	4.66429	6.22211	2.69513	105	Exon (ENST00000469891.2/ENST00000469891.2, exon 1 of 1)	5	116032472	116059489	27018	1	644100	ENST00000686077.1	19355	ENSG00000268223	ARL14EPL	ARF like GTPase 14 effector protein like
chr5	117339414	117339589	176	*	p65_0hr_peak_11467	32	.	4.93918	6.94521	3.26756	84	Distal Intergenic	5	117271937	117309131	37195	1	105379138	ENST00000762794.1	67477	NA	LOC105379138	uncharacterized LOC105379138
chr5	117528648	117528823	176	*	p65_0hr_peak_11468	23	.	4.11598	5.49678	2.33271	88	Intron (ENST00000514186.5/728342, intron 3 of 3)	5	117455154	117577694	122541	1	728342	ENST00000828611.1	73494	NA	LINC00992	long intergenic non-protein coding RNA 992
chr5	117543391	117543786	396	*	p65_0hr_peak_11469	26	.	4.25024	5.91036	2.61559	133	Intron (ENST00000514186.5/728342, intron 3 of 3)	5	117455154	117577694	122541	1	728342	ENST00000828611.1	88237	NA	LINC00992	long intergenic non-protein coding RNA 992
chr5	117640261	117640436	176	*	p65_0hr_peak_11470	37	.	5.44168	7.61256	3.72411	78	Distal Intergenic	5	117730251	117730702	452	1	102467224	ENST00000814885.1	-89815	NA	LINC02147	long intergenic non-protein coding RNA 2147
chr5	118403185	118403360	176	*	p65_0hr_peak_11471	23	.	4.11598	5.49678	2.33271	24	Intron (ENST00000660173.1/101927280, intron 5 of 6)	5	118350966	118381755	30790	2	101927280	ENST00000736433.1	-21430	NA	LINC02208	long intergenic non-protein coding RNA 2208
chr5	119296803	119296978	176	*	p65_0hr_peak_11472	25	.	4.2052	5.76508	2.52133	103	Intron (ENST00000274456.6/25816, intron 1 of 1)	5	119268754	119393084	124331	1	25816	ENST00000388882.5	28049	ENSG00000145779	TNFAIP8	TNF alpha induced protein 8
chr5	119601524	119601777	254	*	p65_0hr_peak_11473	25	.	4.2231	5.82196	2.569	152	Intron (ENST00000515235.6/3295, intron 22 of 24)	5	119629558	119635822	6265	1	340069	ENST00000695508.1	-27781	ENSG00000164334	FAM170A	family with sequence similarity 170 member A
chr5	119685882	119686119	238	*	p65_0hr_peak_11474	22	.	4.07563	5.38279	2.28138	130	Distal Intergenic	5	119629598	119635822	6225	1	340069	ENST00000335286.10	56284	ENSG00000164334	FAM170A	family with sequence similarity 170 member A
chr5	119688065	119688342	278	*	p65_0hr_peak_11475	26	.	4.25937	5.9407	2.61559	142	Distal Intergenic	5	119629598	119635822	6225	1	340069	ENST00000335286.10	58467	ENSG00000164334	FAM170A	family with sequence similarity 170 member A
chr5	119720130	119720305	176	*	p65_0hr_peak_11476	18	.	3.88691	4.89784	1.87186	114	Distal Intergenic	5	119629598	119635822	6225	1	340069	ENST00000335286.10	90532	ENSG00000164334	FAM170A	family with sequence similarity 170 member A
chr5	120281392	120281600	209	*	p65_0hr_peak_11477	37	.	5.48072	7.70796	3.74177	108	Intron (ENST00000514240.1/ENST00000514240.1, intron 1 of 1)	5	120464300	120687314	223015	1	51334	ENST00000407149.7	-182700	ENSG00000184838	PRR16	proline rich 16
chr5	120311782	120311960	179	*	p65_0hr_peak_11478	32	.	4.94151	6.95196	3.26756	39	Intron (ENST00000514240.1/ENST00000514240.1, intron 1 of 1)	5	120464300	120687314	223015	1	51334	ENST00000407149.7	-152340	ENSG00000184838	PRR16	proline rich 16
chr5	120485899	120486074	176	*	p65_0hr_peak_11479	15	.	3.29279	4.12662	1.53624	103	Intron (ENST00000407149.7/51334, intron 1 of 1)	5	120465631	120686431	220801	1	51334	ENST00000509923.1	20268	ENSG00000184838	PRR16	proline rich 16
chr5	120486977	120487152	176	*	p65_0hr_peak_11480	32	.	4.93918	6.94521	3.26756	75	Intron (ENST00000407149.7/51334, intron 1 of 1)	5	120465631	120686431	220801	1	51334	ENST00000509923.1	21346	ENSG00000184838	PRR16	proline rich 16
chr5	120667991	120668210	220	*	p65_0hr_peak_11481	49	.	5.98883	9.17414	4.97885	82	Intron (ENST00000407149.7/51334, intron 1 of 1)	5	120697770	120791169	93400	1	51334	ENST00000763326.1	-29560	ENSG00000184838	PRR16	proline rich 16
chr5	120697726	120697922	197	*	p65_0hr_peak_11482	16	.	3.38569	4.4081	1.65242	124	Promoter (<=1kb)	5	120697770	120791169	93400	1	51334	ENST00000763326.1	0	ENSG00000184838	PRR16	proline rich 16
chr5	121555660	121555835	176	*	p65_0hr_peak_11483	37	.	5.13882	7.57424	3.72411	93	Distal Intergenic	5	121322587	121350272	27686	1	102467226	ENST00000627271.1	233073	ENSG00000229855	LOC102467226	uncharacterized LOC102467226
