gene_id,Gene,chr,start,end,strand
ENSG00000122733.14,PHF24,chr9,34957607,34982544,+
ENSG00000171722.15,SPATA46,chr1,162373202,162376874,-
ENSG00000197437.5,OR13G1,chr1,247670811,247679739,-
ENSG00000112983.19,BRD8,chr5,138139769,138178988,-
ENSG00000096088.18,PGC,chr6,41736702,41754109,-
ENSG00000068078.22,FGFR3,chr4,1793285,1808873,+
ENSG00000198298.15,ZNF485,chr10,43606412,43621706,+
ENSG00000188996.5,HUS1B,chr6,655938,657100,-
ENSG00000278889.4,OR2S2,chr9,35957107,35958154,-
ENSG00000143337.20,TOR1AIP1,chr1,179882041,179921442,+
ENSG00000165684.8,SNAPC4,chr9,136375566,136400226,-
ENSG00000106144.22,CASP2,chr7,143288214,143307696,+
ENSG00000153230.4,OR14K1,chr1,247738614,247739559,+
ENSG00000179774.9,ATOH7,chr10,68230594,68232113,-
ENSG00000132330.20,SCLY,chr2,238060875,238099413,+
ENSG00000196517.15,SLC6A9,chr1,43989352,44031767,-
ENSG00000175324.12,LSM1,chr8,38161435,38176730,-
ENSG00000168566.15,SNRNP48,chr6,7590180,7612832,+
ENSG00000119938.10,PPP1R3C,chr10,91619287,91633071,-
ENSG00000119888.13,EPCAM,chr2,47345157,47387601,+
ENSG00000137561.7,TTPA,chr8,63048138,63086197,-
ENSG00000263528.10,IKBKE,chr1,206470331,206498687,+
ENSG00000001167.17,NFYA,chr6,41072039,41103063,+
ENSG00000289746.1,TARP,chr7,38259642,38273636,-
ENSG00000243943.12,ZNF512,chr2,27582968,27623217,+
ENSG00000163002.15,NUP35,chr2,183117512,183163152,+
ENSG00000204839.10,MROH6,chr8,143566187,143573110,-
ENSG00000163464.9,CXCR1,chr2,218162840,218166969,-
ENSG00000122085.19,MTERF4,chr2,241072168,241102332,-
ENSG00000146232.19,NFKBIE,chr6,44258165,44265788,-
ENSG00000189007.18,ADAT2,chr6,143422831,143450747,-
ENSG00000148057.18,IDNK,chr9,83623048,83644138,+
ENSG00000177300.7,CLDN22,chr4,183318099,183320276,-
ENSG00000138075.16,ABCG5,chr2,43806212,43838865,-
ENSG00000187091.16,PLCD1,chr3,38007495,38029680,-
ENSG00000151806.16,GUF1,chr4,44678402,44703060,+
ENSG00000145337.6,PYURF,chr4,88520985,88523794,-
ENSG00000168395.18,ING5,chr2,241687084,241729481,+
ENSG00000122642.13,FKBP9,chr7,32957403,33006931,+
ENSG00000085998.17,POMGNT1,chr1,46188680,46220305,-
ENSG00000185499.17,MUC1,chr1,155185823,155192916,-
ENSG00000138068.13,SULT6B1,chr2,37167819,37196598,-
ENSG00000130349.12,MTRES1,chr6,107028166,107051594,+
ENSG00000122643.26,NT5C3A,chr7,33014077,33062837,-
ENSG00000131019.13,ULBP3,chr6,150057437,150069191,-
ENSG00000189129.16,PLAC9,chr10,80131681,80147044,+
ENSG00000124786.15,SLC35B3,chr6,8411434,8435983,-
ENSG00000143842.17,SOX13,chr1,204073105,204127744,+
ENSG00000114767.9,RRP9,chr3,51933424,51941946,-
ENSG00000170606.18,HSPA4,chr5,133051941,133106449,+
ENSG00000115694.17,STK25,chr2,241482074,241509730,-
ENSG00000232237.5,ASCL5,chr1,201113942,201127184,-
ENSG00000146378.6,TAAR2,chr6,132617021,132624275,-
ENSG00000187840.7,EIF4EBP1,chr8,38030493,38060380,+
ENSG00000009724.20,MASP2,chr1,11022008,11047273,-
ENSG00000118434.9,SPACA1,chr6,88047840,88066838,+
ENSG00000168481.11,LGI3,chr8,22146823,22157084,-
ENSG00000204149.17,AGAP6,chr10,49982189,50011654,+
ENSG00000189058.11,APOD,chr3,195568700,195584047,-
ENSG00000163823.6,CCR1,chr3,46201708,46208676,-
ENSG00000168883.22,USP39,chr2,85602855,85657710,+
ENSG00000164265.11,SCGB3A2,chr5,147869799,147882310,+
ENSG00000142627.15,EPHA2,chr1,16124336,16156141,-
ENSG00000162267.16,ITIH3,chr3,52794449,52809881,+
ENSG00000143365.22,RORC,chr1,151806020,151831845,-
ENSG00000186564.6,FOXD2,chr1,47438043,47440691,+
ENSG00000173267.16,SNCG,chr10,86955752,86963264,+
ENSG00000117748.12,RPA2,chr1,27891523,27914751,-
ENSG00000164934.17,DCAF13,chr8,103414650,103443845,+
ENSG00000186684.16,CYP27C1,chr2,127183831,127220385,-
ENSG00000146453.15,PNLDC1,chr6,159800248,159820704,+
ENSG00000275379.2,H3C11,chr6,27871844,27872346,-
ENSG00000197261.13,C6orf141,chr6,49550655,49561914,+
ENSG00000197062.14,ZSCAN26,chr6,28267044,28278224,+
ENSG00000198952.10,SMG5,chr1,156249222,156282862,-
ENSG00000138061.15,CYP1B1,chr2,38066972,38109902,-
ENSG00000009307.19,CSDE1,chr1,114716912,114758704,-
ENSG00000143106.15,PSMA5,chr1,109399041,109426471,-
ENSG00000228716.9,DHFR,chr5,80626225,80655002,-
ENSG00000254999.6,BRK1,chr3,10115589,10135082,+
ENSG00000170075.11,GPR37L1,chr1,202122852,202133592,+
ENSG00000118816.14,CCNI,chr4,77047154,77076319,-
ENSG00000160801.16,PTH1R,chr3,46877705,46903799,+
ENSG00000124664.13,SPDEF,chr6,34537795,34556358,-
ENSG00000176428.8,VPS37D,chr7,73667830,73682024,+
ENSG00000186510.14,CLCNKA,chr1,16018145,16034109,+
ENSG00000145220.16,LYAR,chr4,4267571,4290196,-
ENSG00000121769.10,FABP3,chr1,31359582,31376850,-
ENSG00000276119.1,OR13C2,chr9,104604670,104605627,-
ENSG00000137171.17,KLC4,chr6,43040776,43075099,+
ENSG00000278588.2,H2BC10,chr6,26272930,26273412,+
ENSG00000148344.12,PTGES,chr9,129738330,129753078,-
ENSG00000186281.15,GPAT2,chr2,96021942,96039451,-
ENSG00000124356.19,STAMBP,chr2,73828915,73873670,+
ENSG00000079332.18,SAR1A,chr10,70147288,70186284,-
ENSG00000131591.20,C1orf159,chr1,1081810,1116361,-
ENSG00000173726.13,TOMM20,chr1,235109336,235128962,-
ENSG00000203740.6,NTMT2,chr1,170145954,170168901,+
ENSG00000196503.7,ARL9,chr4,56505208,56524959,+
ENSG00000163114.6,PDHA2,chr4,95840092,95841464,+
ENSG00000126107.17,HECTD3,chr1,45002539,45011369,-
ENSG00000288636.1,ENSG00000288636,chr1,17005067,17011757,-
ENSG00000171812.14,COL8A2,chr1,36095238,36125234,-
ENSG00000113810.18,SMC4,chr3,160399273,160437759,+
ENSG00000187094.14,CCK,chr3,42257822,42266190,-
ENSG00000153094.27,BCL2L11,chr2,111119377,111168444,+
ENSG00000198203.12,SULT1C2,chr2,108288638,108310568,+
ENSG00000203705.13,TATDN3,chr1,212791827,212816916,+
ENSG00000279073.3,ENSG00000279073,chr9,137031240,137040436,-
ENSG00000172031.9,EPHX4,chr1,92029426,92063728,+
ENSG00000176444.21,CLK2,chr1,155262746,155278491,-
ENSG00000177462.9,OR2T8,chr1,247920251,247923152,+
ENSG00000181817.8,LSM10,chr1,36388813,36397945,-
ENSG00000188152.14,NUTM2G,chr9,96928309,96940253,+
ENSG00000112118.22,MCM3,chr6,52264008,52284881,-
ENSG00000185674.12,LYG2,chr2,99242168,99255666,-
ENSG00000168826.18,ZBTB49,chr4,4290220,4321786,+
ENSG00000187821.10,HELT,chr4,185018489,185022065,+
ENSG00000109133.16,TMEM33,chr4,41934379,41960803,+
ENSG00000120963.14,ZNF706,chr8,101171213,101207085,-
ENSG00000160075.14,SSU72,chr1,1541672,1574887,-
ENSG00000114268.14,PFKFB4,chr3,48517667,48562015,-
ENSG00000156469.11,MTERF3,chr8,96238161,96261626,-
ENSG00000091527.19,CDV3,chr3,133573542,133590274,+
ENSG00000180104.18,EXOC3,chr5,442521,471939,+
ENSG00000142789.20,CELA3A,chr1,22001656,22012542,+
ENSG00000253313.8,C1orf210,chr1,43281270,43285908,-
ENSG00000116745.8,RPE65,chr1,68428821,68451103,-
ENSG00000137463.7,MGARP,chr4,139266163,139280497,-
ENSG00000164751.17,PEX2,chr8,76978797,77001044,-
ENSG00000107738.22,VSIR,chr10,71747555,71773608,-
ENSG00000109321.13,AREG,chr4,74444998,74455005,+
ENSG00000184371.16,CSF1,chr1,109910241,109930993,+
ENSG00000284292.1,ENSG00000284292,chr7,99325878,99394653,+
ENSG00000163217.4,BMP10,chr2,68860908,68871439,-
ENSG00000165512.7,ZNF22,chr10,45000261,45007206,+
ENSG00000109270.15,LAMTOR3,chr4,99874947,99894428,-
ENSG00000188921.16,HACD4,chr9,20993513,21031652,-
ENSG00000169429.14,CXCL8,chr4,73740518,73747379,+
ENSG00000137996.15,RTCA,chr1,100266153,100292769,+
ENSG00000121853.5,GHSR,chr3,172442550,172448456,-
ENSG00000112981.7,NME5,chr5,138114411,138139443,-
ENSG00000106460.22,TMEM106B,chr7,12210930,12243367,+
ENSG00000143217.11,NECTIN4,chr1,161070987,161090045,-
ENSG00000112742.12,TTK,chr6,80003886,80043580,+
ENSG00000187475.6,H1-6,chr6,26107411,26108135,-
ENSG00000049247.15,UTS2,chr1,7843007,7853512,-
ENSG00000158716.11,DUSP23,chr1,159780930,159782543,+
ENSG00000205356.12,TECPR1,chr7,98214623,98252240,-
ENSG00000160803.10,UBQLN4,chr1,156026960,156053814,-
ENSG00000163283.7,ALPP,chr2,232378723,232382889,+
ENSG00000189090.8,FAM25G,chr10,47487218,47491700,-
ENSG00000186827.13,TNFRSF4,chr1,1211325,1214153,-
ENSG00000228198.3,OR2M3,chr1,248197264,248212925,+
ENSG00000061938.22,TNK2,chr3,195863363,195911945,-
ENSG00000034971.19,MYOC,chr1,171635416,171652742,-
ENSG00000148399.15,DPH7,chr9,137554435,137578936,-
ENSG00000013297.14,CLDN11,chr3,170418863,170454733,+
ENSG00000155016.20,CYP2U1,chr4,107931323,107953465,+
ENSG00000198042.13,MAK16,chr8,33484695,33501282,+
ENSG00000129048.9,ACKR4,chr3,132597249,132618967,+
ENSG00000072756.20,TRNT1,chr3,3126363,3153435,+
ENSG00000162496.12,DHRS3,chr1,12563618,12620183,-
ENSG00000130762.17,ARHGEF16,chr1,3454549,3485968,+
ENSG00000114737.18,CISH,chr3,50606455,50611984,-
ENSG00000164251.6,F2RL1,chr5,76818932,76836611,+
ENSG00000170166.7,HOXD4,chr2,176151544,176156078,+
ENSG00000107742.16,SPOCK2,chr10,72059015,72089032,-
ENSG00000138433.18,CIRSR,chr2,174346960,174395712,-
ENSG00000187961.17,KLHL17,chr1,960554,965721,+
ENSG00000169131.15,ZNF354A,chr5,178711509,178732381,-
ENSG00000106038.14,EVX1,chr7,27242699,27250493,+
ENSG00000138755.7,CXCL9,chr4,76001274,76007515,-
ENSG00000164414.21,SLC35A1,chr6,87470622,87512336,+
ENSG00000143006.8,DMRTB1,chr1,53459390,53467488,+
ENSG00000178562.20,CD28,chr2,203706516,203739756,+
ENSG00000159455.9,LCE2B,chr1,152686122,152687397,+
ENSG00000198452.8,OR14L1,chr1,247617142,247622372,+
ENSG00000119280.19,C1orf198,chr1,230837118,230869589,-
ENSG00000178586.9,OR6B3,chr2,240044570,240053807,-
ENSG00000138071.17,ACTR2,chr2,65227713,65271253,+
ENSG00000114547.11,ROPN1B,chr3,125969152,125983454,+
ENSG00000119446.16,RBM18,chr9,122237621,122264855,-
ENSG00000113761.14,ZNF346,chr5,177022058,177081202,+
ENSG00000147533.20,GOLGA7,chr8,41488199,41511095,+
ENSG00000178074.7,C2orf69,chr2,199911248,199955935,+
ENSG00000168958.23,MFF,chr2,227325150,227361188,+
ENSG00000233822.8,H2BC15,chr6,27838544,27855879,+
ENSG00000128606.14,LRRC17,chr7,102912940,102945111,+
ENSG00000121864.12,ZNF639,chr3,179322855,179338583,+
ENSG00000147872.12,PLIN2,chr9,19108374,19149369,-
ENSG00000120370.15,GORAB,chr1,170531818,170553834,+
ENSG00000118526.9,TCF21,chr6,133889105,133896857,+
ENSG00000187815.12,ZFP69,chr1,40477232,40497331,+
ENSG00000203730.3,TEDDM1,chr1,182398116,182400667,-
ENSG00000165732.16,DDX21,chr10,68956134,68985417,+
ENSG00000214929.4,SPATA31D1,chr9,81988771,81995253,+
ENSG00000116497.20,S100PBP,chr1,32816407,32858879,+
ENSG00000160886.14,LY6K,chr8,142699987,142705190,+
ENSG00000105825.16,TFPI2,chr7,93856697,93890957,-
ENSG00000127415.15,IDUA,chr4,986996,1008344,+
ENSG00000137338.8,PGBD1,chr6,28281487,28303691,+
ENSG00000147874.13,HAUS6,chr9,19053140,19103120,-
ENSG00000162630.8,B3GALT2,chr1,193177026,193186627,-
ENSG00000168303.10,MPLKIP,chr7,40092206,40134877,-
ENSG00000181789.16,COPG1,chr3,129249574,129278068,+
ENSG00000204518.3,AADACL4,chr1,12644084,12667076,+
ENSG00000236609.6,ZNF853,chr7,6615304,6624290,+
ENSG00000212916.6,MAP10,chr1,232805415,232809929,+
ENSG00000120217.15,CD274,chr9,5450502,5470566,+
ENSG00000117597.20,UTP25,chr1,209827955,209857565,+
ENSG00000116455.15,WDR77,chr1,111437221,111449297,-
ENSG00000162441.14,LZIC,chr1,9922112,9943407,-
ENSG00000119535.22,CSF3R,chr1,36465668,36483322,-
ENSG00000267206.8,LCN6,chr9,136744016,136748531,-
ENSG00000173641.20,HSPB7,chr1,16014017,16020597,-
ENSG00000187730.11,GABRD,chr1,2019304,2030758,+
ENSG00000198890.9,PRMT6,chr1,107056673,107067636,+
ENSG00000138660.14,AP1AR,chr4,112231362,112273110,+
ENSG00000158764.9,ITLN2,chr1,160944265,160954889,-
ENSG00000163362.13,INAVA,chr1,200890994,200915742,+
ENSG00000143815.17,LBR,chr1,225400899,225428925,-
ENSG00000164129.14,NPY5R,chr4,163343259,163352477,+
ENSG00000148288.15,GBGT1,chr9,133151019,133164245,-
ENSG00000177201.3,OR2T12,chr1,248290138,248303424,-
ENSG00000136717.17,BIN1,chr2,127048016,127107556,-
ENSG00000027697.18,IFNGR1,chr6,137197482,137219449,-
ENSG00000232382.2,OR5K1,chr3,98463200,98472924,+
ENSG00000121577.16,POPDC2,chr3,119636456,119665324,-
ENSG00000122873.14,CISD1,chr10,58269112,58291167,+
ENSG00000158488.18,CD1E,chr1,158353695,158357553,+
ENSG00000164219.11,PGGT1B,chr5,115204011,115262882,-
ENSG00000136986.12,DERL1,chr8,123013169,123042406,-
ENSG00000166507.21,NDST2,chr10,73801739,73811963,-
ENSG00000183726.13,TMEM50A,chr1,25337914,25362362,+
ENSG00000003756.19,RBM5,chr3,50088897,50119021,+
ENSG00000145826.10,LECT2,chr5,135922278,135955061,-
ENSG00000113649.16,TCERG1,chr5,146447310,146511963,+
ENSG00000000938.15,FGR,chr1,27611387,27635565,-
ENSG00000158234.15,FAIM,chr3,138608549,138633643,+
ENSG00000173110.8,HSPA6,chr1,161524539,161526894,+
ENSG00000154305.20,MIA3,chr1,222618039,222668171,+
ENSG00000127980.18,PEX1,chr7,92487019,92528663,-
ENSG00000143318.15,CASQ1,chr1,160190211,160201886,+
ENSG00000178796.14,RIIAD1,chr1,151710432,151729805,+
ENSG00000204640.1,NMS,chr2,100470481,100483280,+
ENSG00000176142.15,TMEM39A,chr3,119428948,119468854,-
ENSG00000155850.11,SLC26A2,chr5,149960747,149993455,+
ENSG00000196812.8,ZSCAN16,chr6,28107680,28131659,+
ENSG00000164402.16,SEPTIN8,chr5,132750137,132807241,-
ENSG00000112640.18,PPP2R5D,chr6,42984532,43012346,+
ENSG00000164919.13,COX6C,chr8,99870614,99893762,-
ENSG00000049089.17,COL9A2,chr1,40300486,40317813,-
ENSG00000196449.6,YRDC,chr1,37802944,37808216,-
ENSG00000148335.17,NTMT1,chr9,129587809,129636744,+
ENSG00000159166.17,LAD1,chr1,201380211,201399915,-
ENSG00000173200.15,PARP15,chr3,122577596,122639047,+
ENSG00000159352.18,PSMD4,chr1,151254708,151279502,+
ENSG00000225697.15,SLC26A6,chr3,48625717,48635510,-
ENSG00000167118.13,URM1,chr9,128371340,128392017,+
ENSG00000179562.4,GCC1,chr7,127579050,127593611,-
ENSG00000184203.10,PPP1R2,chr3,195514415,195543386,-
ENSG00000170876.11,TMEM43,chr3,14124997,14143681,+
ENSG00000188306.7,LRRIQ4,chr3,169812869,169837773,+
ENSG00000156345.20,CDK20,chr9,87964904,87974816,-
ENSG00000073737.19,DHRS9,chr2,169064788,169096168,+
ENSG00000142961.18,MOB3C,chr1,46607706,46616889,-
ENSG00000165609.16,NUDT5,chr10,12164843,12196155,-
ENSG00000280778.1,ENSG00000280778,chr1,145927257,145977811,+
ENSG00000134253.10,TRIM45,chr1,117111059,117122587,-
ENSG00000162873.17,KLHDC8A,chr1,205333748,205357324,-
ENSG00000196422.13,PPP1R26,chr9,135479072,135488897,+
ENSG00000143155.15,TIPRL,chr1,168178819,168202114,+
ENSG00000106348.21,IMPDH1,chr7,128392276,128410009,-
ENSG00000158485.13,CD1B,chr1,158327950,158331538,-
ENSG00000183876.10,ARSI,chr5,150296342,150339307,-
ENSG00000177239.18,MAN1B1,chr9,137085916,137109189,+
ENSG00000087269.18,NOP14,chr4,2937924,2963502,-
ENSG00000124713.8,GNMT,chr6,42960267,42970699,+
ENSG00000178776.7,C5orf46,chr5,147879631,147906544,-
ENSG00000118960.15,HS1BP3,chr2,20560447,20651158,-
ENSG00000136518.19,ACTL6A,chr3,179562885,179588462,+
ENSG00000184616.12,SPDYE12,chr7,74904288,74915078,-
ENSG00000114735.12,HEMK1,chr3,50567894,50596168,+
ENSG00000236980.10,CIMIP7,chr3,49177633,49191858,-
ENSG00000124610.5,H1-1,chr6,26017031,26017787,-
ENSG00000174007.11,CEP19,chr3,196706267,196712603,-
ENSG00000127191.21,TRAF2,chr9,136881902,136929221,+
ENSG00000205279.10,CTXN3,chr5,127649018,127658630,+
ENSG00000143294.17,PRCC,chr1,156750609,156800818,+
ENSG00000157014.12,TATDN2,chr3,10248022,10281218,+
ENSG00000137216.21,TMEM63B,chr6,44126613,44155520,+
ENSG00000128710.7,HOXD10,chr2,176108789,176119937,+
ENSG00000145833.18,DDX46,chr5,134758770,134831121,+
ENSG00000165118.16,QNG1,chr9,83936359,83956986,-
ENSG00000182447.4,OTOL1,chr3,161496807,161503942,+
ENSG00000144744.20,UBA3,chr3,69053971,69080408,-
ENSG00000010319.9,SEMA3G,chr3,52433034,52445103,-
ENSG00000164077.17,MON1A,chr3,49907159,49930173,-
